ObjectName,Scene,Parent,Level,Type,Layer,Active,Position,Rotation,Scale,InView,HasRenderer,HasCollider,Components
Canvas/Panel/Row - Pedal,HelicopterPhysics,Canvas/Panel,2,Empty,UI,True,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|HorizontalLayoutGroup
Main Camera,HelicopterPhysics,None,0,Camera,Default,True,"[-9.661,14.895,-15.276]","[35.065,35.032,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|Camera|AudioListener|PostProcessLayer|HeliFollowCamera|AdvancedHeliCamera
Canvas/Panel/Row - Sticky Collective,HelicopterPhysics,Canvas/Panel,2,Empty,UI,True,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|HorizontalLayoutGroup
Canvas/Panel/Row - Sticky Collective/Text (TMP) - Title,HelicopterPhysics,Canvas/Panel/Row - Sticky Collective,3,Empty,UI,True,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|TextMeshProUGUI
Plane,HelicopterPhysics,None,0,Mesh,Default,True,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[100.000,100.000,100.000]",True,True,True,Transform|MeshFilter|MeshRenderer|MeshCollider
EventSystem,HelicopterPhysics,None,0,Empty,Default,True,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform|EventSystem|StandaloneInputModule
R22_Helicopter_V2/COG,HelicopterPhysics,R22_Helicopter_V2,1,Empty,Default,True,"[0.810,1.668,-0.185]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
Canvas/Panel/Row - Raw Throttle/Text (TMP) - Title,HelicopterPhysics,Canvas/Panel/Row - Raw Throttle,3,Empty,UI,True,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|TextMeshProUGUI
Canvas/Panel/Row - Sticky Throttle/Text (TMP) - Content,HelicopterPhysics,Canvas/Panel/Row - Sticky Throttle,3,Empty,UI,True,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|TextMeshProUGUI
R22_Helicopter_V2/Collider Group,HelicopterPhysics,R22_Helicopter_V2,1,Empty,Default,True,"[0.810,0.890,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
Canvas/Panel/Row - INFO/Text (TMP) - Title,HelicopterPhysics,Canvas/Panel/Row - INFO,3,Empty,UI,True,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|TextMeshProUGUI
Canvas/Panel,HelicopterPhysics,Canvas,1,Empty,UI,True,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|Image|VerticalLayoutGroup|ContentSizeFitter|GaguePanel
Canvas/Panel/Row - Collective/Text (TMP) - Title,HelicopterPhysics,Canvas/Panel/Row - Collective,3,Empty,UI,True,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|TextMeshProUGUI
Canvas/Panel/Row - Collective,HelicopterPhysics,Canvas/Panel,2,Empty,UI,True,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|HorizontalLayoutGroup
R22_Helicopter_V2/Rotors_Group/Back Rotor - Mast,HelicopterPhysics,R22_Helicopter_V2/Rotors_Group,2,Empty,Default,True,"[0.743,2.062,-2.237]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform|HeliTailRotor|HeliRotorBlur
R22_Helicopter_V2/Rotors_Group/Main Rotor - Mast,HelicopterPhysics,R22_Helicopter_V2/Rotors_Group,2,Empty,Default,True,"[0.809,3.024,-0.297]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform|HeliMainRotor|HeliRotorBlur
R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop/R22_Body_RDoor_Geo/R22_Body_RDoorGlass_Geo,HelicopterPhysics,R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop/R22_Body_RDoor_Geo,4,Mesh,Default,True,"[0.810,0.890,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop/R22_Body_RDoor_Geo,HelicopterPhysics,R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop,3,Mesh,Default,True,"[1.413,1.796,0.312]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_Chairs_Geo,HelicopterPhysics,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop,3,Mesh,Default,True,"[0.803,1.187,0.336]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop/R22_Body_Windshield_Geo,HelicopterPhysics,R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop,3,Mesh,Default,True,"[0.810,0.890,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop,HelicopterPhysics,R22_Helicopter_V2/Graphics_Group,2,Empty,Default,True,"[0.803,1.976,-0.693]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop/R22_Body_Geo,HelicopterPhysics,R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop,3,Mesh,Default,True,"[0.810,0.890,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop/R22_Body_LDoor_Geo/R22_Body_LDoorGlass_Geo,HelicopterPhysics,R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop/R22_Body_LDoor_Geo,4,Mesh,Default,True,"[0.810,0.890,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop/R22_Body_LDoor_Geo,HelicopterPhysics,R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop,3,Mesh,Default,True,"[0.180,1.812,0.306]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_LLever02_Geo,HelicopterPhysics,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop,3,Mesh,Default,True,"[0.529,1.218,0.659]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_LLever01_Geo,HelicopterPhysics,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop,3,Mesh,Default,True,"[0.647,1.218,0.659]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_Needle02_Geo,HelicopterPhysics,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop,3,Mesh,Default,True,"[0.948,1.689,0.782]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_Needle01_Geo,HelicopterPhysics,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop,3,Mesh,Default,True,"[0.661,1.689,0.782]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_Handle01_Geo,HelicopterPhysics,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop,3,Mesh,Default,True,"[0.803,1.763,0.382]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop,HelicopterPhysics,R22_Helicopter_V2/Graphics_Group,2,Empty,Default,True,"[0.803,1.634,0.336]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop/R22_Body_LDoor_Geo/R22_Cockpit_LDoor_Geo,HelicopterPhysics,R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop/R22_Body_LDoor_Geo,4,Mesh,Default,True,"[0.268,1.616,0.107]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_Hanlde02_Geo,HelicopterPhysics,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop,3,Mesh,Default,True,"[0.803,1.350,0.390]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_RLever01_Geo,HelicopterPhysics,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop,3,Mesh,Default,True,"[0.958,1.217,0.660]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop/R22_Body_RDoor_Geo/R22_Cockpit_RDoor_Geo,HelicopterPhysics,R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop/R22_Body_RDoor_Geo,4,Mesh,Default,True,"[1.339,1.617,0.107]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2,HelicopterPhysics,None,0,PhysicsBody,Default,True,"[0.810,0.890,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform|Rigidbody|HeliController|InputController|XboxHeliInput|KeyboardHeliInput|HelicopterCharacteristics
R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_RLever02_Geo,HelicopterPhysics,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop,3,Mesh,Default,True,"[1.077,1.218,0.658]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_Needle04_Geo,HelicopterPhysics,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop,3,Mesh,Default,True,"[0.746,1.524,0.722]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_Needle03_Geo,HelicopterPhysics,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop,3,Mesh,Default,True,"[0.708,1.596,0.769]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_PannelButtons_Geo,HelicopterPhysics,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop,3,Mesh,Default,True,"[0.806,1.586,0.643]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_Needle05_Geo,HelicopterPhysics,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop,3,Mesh,Default,True,"[0.746,1.518,0.655]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Rotors_Group/Main Rotor - Mast/R22_Mechanical_RBlade_Geo,HelicopterPhysics,R22_Helicopter_V2/Rotors_Group/Main Rotor - Mast,3,Empty,Default,True,"[0.933,3.162,-0.299]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|SkinnedMeshRenderer
R22_Helicopter_V2/Graphics_Group/R22_Mechanical_Group/R22_Mechanical_Motor_Geo,HelicopterPhysics,R22_Helicopter_V2/Graphics_Group/R22_Mechanical_Group,3,Mesh,Default,True,"[0.803,0.882,0.244]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Rotors_Group/Back Rotor - Mast/R22_Mechanical_TailMast_Geo,HelicopterPhysics,R22_Helicopter_V2/Rotors_Group/Back Rotor - Mast,3,Mesh,Default,True,"[0.743,2.062,-2.237]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Rotors_Group/Back Rotor - Mast/R22_Mechanical_RTailBlade_Geo,HelicopterPhysics,R22_Helicopter_V2/Rotors_Group/Back Rotor - Mast,3,Mesh,Default,True,"[0.542,2.084,-2.236]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Rotors_Group/Main Rotor - Mast/R22_Mechanical_LBlade_Geo,HelicopterPhysics,R22_Helicopter_V2/Rotors_Group/Main Rotor - Mast,3,Empty,Default,True,"[0.684,3.162,-0.294]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|SkinnedMeshRenderer
R22_Helicopter_V2/Graphics_Group/R22_Mechanical_Group,HelicopterPhysics,R22_Helicopter_V2/Graphics_Group,2,Empty,Default,True,"[0.810,2.075,-0.618]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
R22_Helicopter_V2/Rotors_Group/Main Rotor - Mast/R22_Mechanical_Mast_Geo,HelicopterPhysics,R22_Helicopter_V2/Rotors_Group/Main Rotor - Mast,3,Mesh,Default,True,"[0.809,3.024,-0.297]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Rotors_Group/Back Rotor - Mast/R22_Mechanical_LTailBlade_Geo,HelicopterPhysics,R22_Helicopter_V2/Rotors_Group/Back Rotor - Mast,3,Mesh,Default,True,"[0.542,2.033,-2.236]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Graphics_Group/R_22_Blendshapes,HelicopterPhysics,R22_Helicopter_V2/Graphics_Group,2,Empty,Default,True,"[0.810,0.890,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
R22_Helicopter_V2/Collider Group/Tail_COL,HelicopterPhysics,R22_Helicopter_V2/Collider Group,2,Empty,Default,True,"[0.810,2.004,-1.535]","[3.681,0.000,0.000]","[1.000,1.000,1.000]",True,False,True,Transform|CapsuleCollider
R22_Helicopter_V2/Rotors_Group/Back Rotor - Mast/Tail Rotor - Double-side blur quad,HelicopterPhysics,R22_Helicopter_V2/Rotors_Group/Back Rotor - Mast,3,Mesh,Default,False,"[0.537,2.062,-2.237]","[0.000,270.000,0.000]","[0.600,0.600,0.600]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Collider Group/L_Skid_COL,HelicopterPhysics,R22_Helicopter_V2/Collider Group,2,Empty,Default,True,"[0.068,0.923,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,True,Transform|CapsuleCollider
R22_Helicopter_V2/Collider Group/Fuselage_COL,HelicopterPhysics,R22_Helicopter_V2/Collider Group,2,Empty,Default,True,"[0.810,1.675,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,True,Transform|CapsuleCollider
R22_Helicopter_V2/Engines/Main Engine,HelicopterPhysics,R22_Helicopter_V2/Engines,2,Empty,Default,True,"[0.810,0.890,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform|HeliEngine
R22_Helicopter_V2/Collider Group/Mast_COL,HelicopterPhysics,R22_Helicopter_V2/Collider Group,2,Empty,Default,True,"[0.810,2.620,-0.290]","[353.243,0.000,0.000]","[1.000,1.000,1.000]",True,False,True,Transform|CapsuleCollider
R22_Helicopter_V2/Camera LookAt Target,HelicopterPhysics,R22_Helicopter_V2,1,Empty,Default,True,"[0.810,2.470,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
R22_Helicopter_V2/Rotors_Group/Main Rotor - Mast/Main Rotor -  Blur Quad,HelicopterPhysics,R22_Helicopter_V2/Rotors_Group/Main Rotor - Mast,3,Mesh,Default,True,"[0.809,3.153,-0.297]","[90.000,0.000,0.000]","[4.300,4.300,4.300]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Rotors_Group,HelicopterPhysics,R22_Helicopter_V2,1,Empty,Default,True,"[0.810,0.890,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform|HeliRotorController
R22_Helicopter_V2/Rotors_Group/Main Rotor - Mast/Main Rotor -  Double-side blur quad,HelicopterPhysics,R22_Helicopter_V2/Rotors_Group/Main Rotor - Mast,3,Mesh,Default,True,"[0.809,3.153,-0.297]","[270.000,0.000,0.000]","[4.300,4.300,4.300]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Rotors_Group/Back Rotor - Mast/Tail Rotor - Blur quad,HelicopterPhysics,R22_Helicopter_V2/Rotors_Group/Back Rotor - Mast,3,Mesh,Default,False,"[0.537,2.062,-2.237]","[0.000,90.000,0.000]","[0.600,0.600,0.600]",True,True,False,Transform|MeshFilter|MeshRenderer
R22_Helicopter_V2/Engines,HelicopterPhysics,R22_Helicopter_V2,1,Empty,Default,True,"[0.810,0.890,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
R22_Helicopter_V2/Collider Group/R_Skid_COL,HelicopterPhysics,R22_Helicopter_V2/Collider Group,2,Empty,Default,True,"[1.541,0.923,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,True,Transform|CapsuleCollider
