Frame,ObjectName,Position,RotationEuler,RotationQuat,RendererCenter,RendererSize,ColliderCenter,ColliderSize
1,Canvas/Panel/Row - Collective/Text (TMP) - Title,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
1,Canvas/Panel/Row - Collective,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
1,R22_Helicopter_V2/Rotors_Group/Back Rotor - Mast,"[0.743,2.062,-2.237]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
1,R22_Helicopter_V2/Rotors_Group/Main Rotor - Mast,"[0.809,3.024,-0.297]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
1,R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop/R22_Body_RDoor_Geo/R22_Body_RDoorGlass_Geo,"[0.810,0.890,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[1.320,1.998,0.002]","[0.171,0.436,0.554]",[],[]
1,R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop/R22_Body_RDoor_Geo,"[1.413,1.796,0.312]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[1.306,1.823,0.055]","[0.220,0.856,0.731]",[],[]
1,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_Chairs_Geo,"[0.803,1.187,0.336]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.803,1.634,0.336]","[0.991,0.905,1.188]",[],[]
1,R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop/R22_Body_Windshield_Geo,"[0.810,0.890,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.803,1.913,0.572]","[1.223,0.926,0.842]",[],[]
1,R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop,"[0.803,1.976,-0.693]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
1,R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop/R22_Body_Geo,"[0.810,0.890,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.803,1.976,-0.693]","[1.239,1.769,3.377]",[],[]
1,R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop/R22_Body_LDoor_Geo/R22_Body_LDoorGlass_Geo,"[0.810,0.890,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.286,1.998,0.002]","[0.171,0.436,0.554]",[],[]
1,R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop/R22_Body_LDoor_Geo,"[0.180,1.812,0.306]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.301,1.823,0.055]","[0.220,0.856,0.731]",[],[]
1,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_LLever02_Geo,"[0.529,1.218,0.659]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.502,1.261,0.647]","[0.108,0.108,0.042]",[],[]
1,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_LLever01_Geo,"[0.647,1.218,0.659]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.621,1.254,0.685]","[0.108,0.094,0.072]",[],[]
1,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_Needle02_Geo,"[0.948,1.689,0.782]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.948,1.704,0.784]","[0.004,0.024,0.004]",[],[]
1,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_Needle01_Geo,"[0.661,1.689,0.782]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.661,1.704,0.784]","[0.004,0.024,0.004]",[],[]
1,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_Handle01_Geo,"[0.803,1.763,0.382]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.803,1.818,0.382]","[0.672,0.176,0.118]",[],[]
1,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop,"[0.803,1.634,0.336]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
1,R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop/R22_Body_LDoor_Geo/R22_Cockpit_LDoor_Geo,"[0.268,1.616,0.107]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.268,1.616,0.107]","[0.129,0.397,0.556]",[],[]
1,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_Hanlde02_Geo,"[0.803,1.350,0.390]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.803,1.559,0.390]","[0.124,0.415,0.117]",[],[]
1,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_RLever01_Geo,"[0.958,1.217,0.660]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.985,1.254,0.685]","[0.108,0.093,0.072]",[],[]
1,R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop/R22_Body_RDoor_Geo/R22_Cockpit_RDoor_Geo,"[1.339,1.617,0.107]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[1.339,1.617,0.107]","[0.129,0.397,0.556]",[],[]
1,R22_Helicopter_V2,"[0.810,0.890,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
1,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_RLever02_Geo,"[1.077,1.218,0.658]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[1.104,1.261,0.647]","[0.108,0.108,0.041]",[],[]
1,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_Needle04_Geo,"[0.746,1.524,0.722]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.746,1.525,0.732]","[0.002,0.002,0.015]",[],[]
1,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_Needle03_Geo,"[0.708,1.596,0.769]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.708,1.611,0.771]","[0.004,0.024,0.004]",[],[]
1,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_PannelButtons_Geo,"[0.806,1.586,0.643]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.806,1.586,0.643]","[0.179,0.378,0.313]",[],[]
1,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_Needle05_Geo,"[0.746,1.518,0.655]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.746,1.518,0.665]","[0.002,0.002,0.015]",[],[]
1,R22_Helicopter_V2/Rotors_Group/Main Rotor - Mast/R22_Mechanical_RBlade_Geo,"[0.933,3.162,-0.299]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[1.931,3.169,-0.258]","[2.030,0.289,0.275]",[],[]
1,R22_Helicopter_V2/Graphics_Group/R22_Mechanical_Group/R22_Mechanical_Motor_Geo,"[0.803,0.882,0.244]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.803,1.489,0.027]","[1.550,1.206,2.056]",[],[]
1,R22_Helicopter_V2/Rotors_Group/Back Rotor - Mast/R22_Mechanical_TailMast_Geo,"[0.743,2.062,-2.237]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.644,2.063,-2.237]","[0.240,0.089,0.070]",[],[]
1,R22_Helicopter_V2/Rotors_Group/Back Rotor - Mast/R22_Mechanical_RTailBlade_Geo,"[0.542,2.084,-2.236]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.542,2.200,-2.254]","[0.012,0.263,0.074]",[],[]
1,R22_Helicopter_V2/Rotors_Group/Main Rotor - Mast/R22_Mechanical_LBlade_Geo,"[0.684,3.162,-0.294]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[-0.314,3.167,-0.336]","[2.031,0.284,0.275]",[],[]
1,R22_Helicopter_V2/Graphics_Group/R22_Mechanical_Group,"[0.810,2.075,-0.618]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
1,R22_Helicopter_V2/Rotors_Group/Main Rotor - Mast/R22_Mechanical_Mast_Geo,"[0.809,3.024,-0.297]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.809,3.024,-0.297]","[0.372,0.481,0.235]",[],[]
1,R22_Helicopter_V2/Rotors_Group/Back Rotor - Mast/R22_Mechanical_LTailBlade_Geo,"[0.542,2.033,-2.236]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.542,1.924,-2.220]","[0.012,0.263,0.074]",[],[]
1,R22_Helicopter_V2/Graphics_Group/R_22_Blendshapes,"[0.810,0.890,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
1,R22_Helicopter_V2/Collider Group/Tail_COL,"[0.810,2.004,-1.535]","[3.681,0.000,0.000]","[0.032,0.000,0.000,0.999]",[],[],"[0.810,2.004,-1.535]","[0.300,0.390,1.697]"
1,R22_Helicopter_V2/Rotors_Group/Back Rotor - Mast/Tail Rotor - Double-side blur quad,"[0.537,2.062,-2.237]","[0.000,270.000,0.000]","[0.000,-0.707,0.000,0.707]","[0.537,2.062,-2.237]","[0.000,0.600,0.600]",[],[]
1,R22_Helicopter_V2/Collider Group/L_Skid_COL,"[0.068,0.923,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],"[0.068,0.923,0.190]","[0.100,0.100,1.742]"
1,R22_Helicopter_V2/Collider Group/Fuselage_COL,"[0.810,1.675,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],"[0.810,1.675,0.000]","[1.380,1.380,2.200]"
1,R22_Helicopter_V2/Engines/Main Engine,"[0.810,0.890,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
1,R22_Helicopter_V2/Collider Group/Mast_COL,"[0.810,2.620,-0.290]","[353.243,0.000,0.000]","[-0.059,0.000,0.000,0.998]",[],[],"[0.810,2.620,-0.290]","[0.700,0.928,0.727]"
1,R22_Helicopter_V2/Camera LookAt Target,"[0.810,2.470,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
1,R22_Helicopter_V2/Rotors_Group/Main Rotor - Mast/Main Rotor -  Blur Quad,"[0.809,3.153,-0.297]","[90.000,0.000,0.000]","[0.707,0.000,0.000,0.707]","[0.809,3.153,-0.297]","[4.300,0.000,4.300]",[],[]
1,R22_Helicopter_V2/Rotors_Group,"[0.810,0.890,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
1,R22_Helicopter_V2/Rotors_Group/Main Rotor - Mast/Main Rotor -  Double-side blur quad,"[0.809,3.153,-0.297]","[270.000,0.000,0.000]","[-0.707,0.000,0.000,0.707]","[0.809,3.153,-0.297]","[4.300,0.000,4.300]",[],[]
1,R22_Helicopter_V2/Rotors_Group/Back Rotor - Mast/Tail Rotor - Blur quad,"[0.537,2.062,-2.237]","[0.000,90.000,0.000]","[0.000,0.707,0.000,0.707]","[0.537,2.062,-2.237]","[0.000,0.600,0.600]",[],[]
1,R22_Helicopter_V2/Engines,"[0.810,0.890,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
1,R22_Helicopter_V2/Collider Group/R_Skid_COL,"[1.541,0.923,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],"[1.541,0.923,0.190]","[0.100,0.100,1.742]"
2,Directional Light,"[0.000,3.000,0.000]","[50.000,330.000,0.000]","[0.408,-0.235,0.109,0.875]",[],[],[],[]
2,Canvas/Panel/Row - INFO,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Canvas/Panel/Row - Pedal/Text (TMP) - Title,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Level_Manager/FX_GRP,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Canvas/Panel/Row - Sticky Throttle,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Canvas/Panel/Row - Pedal/Text (TMP) - Content,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Level_Manager/Audio_GRP,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Canvas/Panel/Row - Raw Throttle,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Canvas/Panel/Row - Raw Throttle/Text (TMP) - Content,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Level_Manager/PostProcessing,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Level_Manager/Lighting_GRP,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Canvas/Panel/Row - Sticky Throttle/Text (TMP) - Title,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,R22_Helicopter_V2/Graphics_Group,"[0.810,0.886,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,R22_Helicopter_V2/Audio Group,"[0.810,0.886,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Canvas/Panel/Row - INFO/Text (TMP) - Content,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Level_Manager/Geo_GRP,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Canvas,"[1280.000,720.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Level_Manager,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Canvas/Panel/Row - Cyclic/Text (TMP) - Content,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Canvas/Panel/Row - Cyclic,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Canvas/Panel/Row - Collective/Text (TMP) - Content,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,HeliPad_001,"[1.550,0.000,-0.670]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[1.555,-0.012,-0.659]","[14.268,0.216,14.105]",[],[]
2,Canvas/Panel/Row - Cyclic/Text (TMP) - Title,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Canvas/Panel/Row - Sticky Collective/Text (TMP) - Content,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Canvas/Panel/Row - Pedal,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Main Camera,"[-9.577,14.824,-15.218]","[33.840,34.315,0.000]","[0.278,0.282,-0.086,0.914]",[],[],[],[]
2,Canvas/Panel/Row - Sticky Collective,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Canvas/Panel/Row - Sticky Collective/Text (TMP) - Title,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Plane,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.000,0.000,0.000]","[1000.000,0.000,1000.000]","[0.000,0.000,0.000]","[1000.000,0.000,1000.000]"
2,EventSystem,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,R22_Helicopter_V2/COG,"[0.810,1.664,-0.185]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Canvas/Panel/Row - Raw Throttle/Text (TMP) - Title,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Canvas/Panel/Row - Sticky Throttle/Text (TMP) - Content,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,R22_Helicopter_V2/Collider Group,"[0.810,0.886,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Canvas/Panel/Row - INFO/Text (TMP) - Title,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Canvas/Panel,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Canvas/Panel/Row - Collective/Text (TMP) - Title,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,Canvas/Panel/Row - Collective,"[0.000,1440.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,R22_Helicopter_V2/Rotors_Group/Back Rotor - Mast,"[0.743,2.058,-2.237]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,R22_Helicopter_V2/Rotors_Group/Main Rotor - Mast,"[0.809,3.021,-0.297]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop/R22_Body_RDoor_Geo/R22_Body_RDoorGlass_Geo,"[0.810,0.886,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[1.320,1.994,0.002]","[0.171,0.436,0.554]",[],[]
2,R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop/R22_Body_RDoor_Geo,"[1.413,1.792,0.312]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[1.306,1.820,0.055]","[0.220,0.856,0.731]",[],[]
2,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_Chairs_Geo,"[0.803,1.183,0.336]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.803,1.631,0.336]","[0.991,0.905,1.188]",[],[]
2,R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop/R22_Body_Windshield_Geo,"[0.810,0.886,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.803,1.909,0.572]","[1.223,0.926,0.842]",[],[]
2,R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop,"[0.803,1.972,-0.693]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
2,R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop/R22_Body_Geo,"[0.810,0.886,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.803,1.972,-0.693]","[1.239,1.769,3.377]",[],[]
2,R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop/R22_Body_LDoor_Geo/R22_Body_LDoorGlass_Geo,"[0.810,0.886,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.286,1.994,0.002]","[0.171,0.436,0.554]",[],[]
2,R22_Helicopter_V2/Graphics_Group/R22_Body_Gruop/R22_Body_LDoor_Geo,"[0.180,1.808,0.306]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.301,1.820,0.055]","[0.220,0.856,0.731]",[],[]
2,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_LLever02_Geo,"[0.529,1.214,0.659]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.502,1.257,0.647]","[0.108,0.108,0.042]",[],[]
2,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_LLever01_Geo,"[0.647,1.214,0.659]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.621,1.250,0.685]","[0.108,0.094,0.072]",[],[]
2,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_Needle02_Geo,"[0.948,1.685,0.782]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.948,1.701,0.784]","[0.004,0.024,0.004]",[],[]
2,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_Needle01_Geo,"[0.661,1.685,0.782]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.661,1.700,0.784]","[0.004,0.024,0.004]",[],[]
2,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop/R22_Cockpit_Handle01_Geo,"[0.803,1.759,0.382]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.803,1.814,0.382]","[0.672,0.176,0.118]",[],[]
2,R22_Helicopter_V2/Graphics_Group/R22_Cockpit_Gruop,"[0.803,1.631,0.336]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
