ObjectName,Scene,Parent,Level,Type,Layer,Active,Position,Rotation,Scale,InView,HasRenderer,HasCollider,Components
Slimes/Sky 2/slimeRock/Appearance/bone_root/bone_slime/slime_default_LOD2(Clone),MainMenu,Slimes/Sky 2/slimeRock/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[-12.370,204.120,8.310]","[0.000,86.354,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Sky 2/slimeRock/Appearance/bone_root/bone_slime/slime_default_LOD1(Clone),MainMenu,Slimes/Sky 2/slimeRock/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[-12.370,204.120,8.310]","[0.000,86.354,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Sky 2/slimeRock/Appearance/slime_default(Clone),MainMenu,Slimes/Sky 2/slimeRock/Appearance,4,Empty,Actor,True,"[-12.370,204.120,8.310]","[0.000,86.354,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|SkinnedMeshRenderer|SlimeAppearanceObject
Slimes/Sky 5/slimeBoom/Appearance/bone_root/bone_slime/slime_default_LOD3(Clone),MainMenu,Slimes/Sky 5/slimeBoom/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[12.180,835.390,-2.190]","[0.000,60.937,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Sky 5/slimeBoom/Appearance/bone_root/bone_slime/slime_default_LOD2(Clone),MainMenu,Slimes/Sky 5/slimeBoom/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[12.180,835.390,-2.190]","[0.000,60.937,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Sky 5/slimeBoom/Appearance/bone_root/bone_slime/slime_default_LOD1(Clone),MainMenu,Slimes/Sky 5/slimeBoom/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[12.180,835.390,-2.190]","[0.000,60.937,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Sky 5/slimeBoom/Appearance/slime_default(Clone),MainMenu,Slimes/Sky 5/slimeBoom/Appearance,4,Empty,Actor,True,"[12.180,835.390,-2.190]","[0.000,60.937,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|SkinnedMeshRenderer|SlimeAppearanceObject
Slimes/Sky 5/slimeRad/Appearance/bone_root/bone_slime/bone_core/rad_core_LOD0(Clone),MainMenu,Slimes/Sky 5/slimeRad/Appearance/bone_root/bone_slime/bone_core,7,Mesh,Actor,True,"[10.520,809.180,1.130]","[0.000,110.036,0.000]","[3.840,3.840,3.840]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|CameraFacingBillboard|DeactivateOnHeld
Slimes/Sky 5/slimeRad/Appearance/bone_root/bone_slime/bone_core/rad_aura_LOD0(Clone),MainMenu,Slimes/Sky 5/slimeRad/Appearance/bone_root/bone_slime/bone_core,7,Mesh,Actor,True,"[10.520,809.180,1.130]","[0.000,110.036,0.000]","[3.200,3.200,3.200]",False,True,False,Transform|MeshFilter|MeshRenderer|CameraFacingBillboard|RadExpandMarker|SlimeAppearanceObject|DeactivateOnHeld
Slimes/Sky 5/slimeRad/Appearance/bone_root/bone_slime/slime_default_LOD3(Clone),MainMenu,Slimes/Sky 5/slimeRad/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[10.520,808.680,1.130]","[0.000,110.036,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Sky 5/slimeRad/Appearance/bone_root/bone_slime/slime_default_LOD2(Clone),MainMenu,Slimes/Sky 5/slimeRad/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[10.520,808.680,1.130]","[0.000,110.036,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Sky 5/slimeRad/Appearance/bone_root/bone_slime/slime_default_LOD1(Clone),MainMenu,Slimes/Sky 5/slimeRad/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[10.520,808.680,1.130]","[0.000,110.036,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Sky 5/slimeRad/Appearance/slime_default(Clone),MainMenu,Slimes/Sky 5/slimeRad/Appearance,4,Empty,Actor,True,"[10.520,808.680,1.130]","[0.000,110.036,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|SkinnedMeshRenderer|SlimeAppearanceObject
Slimes/Sky 1/slimePink/Appearance/bone_root/bone_slime/slime_default_LOD3(Clone),MainMenu,Slimes/Sky 1/slimePink/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[0.340,99.510,4.850]","[0.000,102.191,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Sky 1/slimePink/Appearance/bone_root/bone_slime/slime_default_LOD2(Clone),MainMenu,Slimes/Sky 1/slimePink/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[0.340,99.510,4.850]","[0.000,102.191,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Sky 1/slimePink/Appearance/bone_root/bone_slime/slime_default_LOD1(Clone),MainMenu,Slimes/Sky 1/slimePink/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[0.340,99.510,4.850]","[0.000,102.191,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Sky 1/slimePink/Appearance/slime_default(Clone),MainMenu,Slimes/Sky 1/slimePink/Appearance,4,Empty,Actor,True,"[0.340,99.510,4.850]","[0.000,102.191,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|SkinnedMeshRenderer|SlimeAppearanceObject
Slimes/Sky 4/slimePink/Appearance/bone_root/bone_slime/slime_default_LOD3(Clone),MainMenu,Slimes/Sky 4/slimePink/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[-5.210,449.510,-14.660]","[0.000,102.191,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Sky 4/slimePink/Appearance/bone_root/bone_slime/slime_default_LOD2(Clone),MainMenu,Slimes/Sky 4/slimePink/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[-5.210,449.510,-14.660]","[0.000,102.191,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Sky 4/slimePink/Appearance/bone_root/bone_slime/slime_default_LOD1(Clone),MainMenu,Slimes/Sky 4/slimePink/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[-5.210,449.510,-14.660]","[0.000,102.191,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Sky 4/slimePink/Appearance/slime_default(Clone),MainMenu,Slimes/Sky 4/slimePink/Appearance,4,Empty,Actor,True,"[-5.210,449.510,-14.660]","[0.000,102.191,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|SkinnedMeshRenderer|SlimeAppearanceObject
Slimes/Ground/slimePink/Appearance/bone_root/bone_slime/slime_default_LOD3(Clone),MainMenu,Slimes/Ground/slimePink/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[0.660,-0.490,2.720]","[0.000,105.669,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Ground/slimePink/Appearance/bone_root/bone_slime/slime_default_LOD2(Clone),MainMenu,Slimes/Ground/slimePink/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[0.660,-0.490,2.720]","[0.000,105.669,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Ground/slimePink/Appearance/bone_root/bone_slime/slime_default_LOD1(Clone),MainMenu,Slimes/Ground/slimePink/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[0.660,-0.490,2.720]","[0.000,105.669,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Ground/slimePink/Appearance/slime_default(Clone),MainMenu,Slimes/Ground/slimePink/Appearance,4,Empty,Actor,True,"[0.660,-0.490,2.720]","[0.000,105.669,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|SkinnedMeshRenderer|SlimeAppearanceObject
Slimes/Sky 5/slimePink/Appearance/bone_root/bone_slime/slime_default_LOD3(Clone),MainMenu,Slimes/Sky 5/slimePink/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[9.740,800.430,3.220]","[0.000,110.914,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Sky 5/slimePink/Appearance/bone_root/bone_slime/slime_default_LOD2(Clone),MainMenu,Slimes/Sky 5/slimePink/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[9.740,800.430,3.220]","[0.000,110.914,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Sky 5/slimePink/Appearance/bone_root/bone_slime/slime_default_LOD1(Clone),MainMenu,Slimes/Sky 5/slimePink/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[9.740,800.430,3.220]","[0.000,110.914,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Sky 5/slimePink/Appearance/slime_default(Clone),MainMenu,Slimes/Sky 5/slimePink/Appearance,4,Empty,Actor,True,"[9.740,800.430,3.220]","[0.000,110.914,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|SkinnedMeshRenderer|SlimeAppearanceObject
Slimes/Sky 2/slimePink/Appearance/bone_root/bone_slime/slime_default_LOD3(Clone),MainMenu,Slimes/Sky 2/slimePink/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[3.470,204.870,0.090]","[0.000,58.670,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Sky 2/slimePink/Appearance/bone_root/bone_slime/slime_default_LOD2(Clone),MainMenu,Slimes/Sky 2/slimePink/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[3.470,204.870,0.090]","[0.000,58.670,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Sky 2/slimePink/Appearance/bone_root/bone_slime/slime_default_LOD1(Clone),MainMenu,Slimes/Sky 2/slimePink/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[3.470,204.870,0.090]","[0.000,58.670,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Sky 2/slimePink/Appearance/slime_default(Clone),MainMenu,Slimes/Sky 2/slimePink/Appearance,4,Empty,Actor,True,"[3.470,204.870,0.090]","[0.000,58.670,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|SkinnedMeshRenderer|SlimeAppearanceObject
Slimes/Sky 3/slimePink/Appearance/bone_root/bone_slime/slime_default_LOD3(Clone),MainMenu,Slimes/Sky 3/slimePink/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[5.090,309.030,-2.460]","[0.000,32.954,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Sky 3/slimePink/Appearance/bone_root/bone_slime/slime_default_LOD2(Clone),MainMenu,Slimes/Sky 3/slimePink/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[5.090,309.030,-2.460]","[0.000,32.954,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Sky 3/slimePink/Appearance/bone_root/bone_slime/slime_default_LOD1(Clone),MainMenu,Slimes/Sky 3/slimePink/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[5.090,309.030,-2.460]","[0.000,32.954,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Sky 3/slimePink/Appearance/slime_default(Clone),MainMenu,Slimes/Sky 3/slimePink/Appearance,4,Empty,Actor,True,"[5.090,309.030,-2.460]","[0.000,32.954,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|SkinnedMeshRenderer|SlimeAppearanceObject
Slimes/Sky 6/slimePink/Appearance/bone_root/bone_slime/slime_default_LOD3(Clone),MainMenu,Slimes/Sky 6/slimePink/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[7.940,899.510,-3.250]","[0.000,102.191,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Sky 6/slimePink/Appearance/bone_root/bone_slime/slime_default_LOD2(Clone),MainMenu,Slimes/Sky 6/slimePink/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[7.940,899.510,-3.250]","[0.000,102.191,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Sky 6/slimePink/Appearance/bone_root/bone_slime/slime_default_LOD1(Clone),MainMenu,Slimes/Sky 6/slimePink/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[7.940,899.510,-3.250]","[0.000,102.191,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
Slimes/Sky 6/slimePink/Appearance/slime_default(Clone),MainMenu,Slimes/Sky 6/slimePink/Appearance,4,Empty,Actor,True,"[7.940,899.510,-3.250]","[0.000,102.191,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|SkinnedMeshRenderer|SlimeAppearanceObject
Slimes/Sky 7/slimePink/Appearance/bone_root/bone_slime/slime_default_LOD3(Clone),MainMenu,Slimes/Sky 7/slimePink/Appearance/bone_root/bone_slime,6,Mesh,Actor,True,"[3.470,1104.870,0.090]","[0.000,58.670,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer|SlimeAppearanceObject|BodyMeshMarker|TarrFlashMarker
