Frame,ObjectName,Position,RotationEuler,RotationQuat,RendererCenter,RendererSize,ColliderCenter,ColliderSize
4,zoneQUARRY/cellQuarry_FeralColumns,"[301.800,-4.400,368.800]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneQUARRY/cellQuarry_FeralColumns/cellQuarry_FeralColumns Proxy,"[301.800,-4.400,368.800]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[318.462,7.321,373.750]","[94.306,84.421,115.913]",[],[]
4,zoneQUARRY/cellQuarry_RadGordoCave,"[287.321,15.109,230.525]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneQUARRY/cellQuarry_RadGordoCave/cellQuarry_RadGordoCave Proxy,"[287.321,15.109,230.525]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[290.451,32.799,249.682]","[117.999,135.898,114.509]",[],[]
4,zoneQUARRY/cellQuarry_NorthernTrail,"[149.300,36.070,370.700]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneQUARRY/cellQuarry_NorthernTrail/cellQuarry_NorthernTrail Proxy,"[149.300,36.070,370.700]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[128.344,8.872,364.623]","[130.555,112.768,172.287]",[],[]
4,zoneQUARRY/cellQuarry_CrystalVolcano,"[529.300,-43.800,247.100]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneQUARRY/cellQuarry_CrystalVolcano/cellQuarry_CrystalVolcano Proxy,"[529.300,-43.800,247.100]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[489.374,18.727,185.368]","[144.755,118.252,232.717]",[],[]
4,zoneQUARRY/cellQuarry_VolcanoTransition,"[410.977,12.540,192.599]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneQUARRY/cellQuarry_VolcanoTransition/cellQuarry_VolcanoTransition Proxy,"[410.977,12.540,192.599]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[443.562,2.878,193.674]","[64.219,77.652,148.156]",[],[]
4,zoneQUARRY/cellQuarry_AshIsle,"[474.500,56.394,714.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneQUARRY/cellQuarry_AshIsle/cellQuarry_AshIsle Proxy,"[474.500,56.394,714.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[395.503,41.003,668.650]","[255.254,162.060,263.301]",[],[]
4,zoneQUARRY/cellQuarry_CinderGrove,"[468.500,12.950,764.500]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneQUARRY/cellQuarry_CinderGrove/cellQuarry_CinderGrove Proxy,"[468.500,12.950,764.500]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[476.214,26.465,834.307]","[210.805,117.520,228.655]",[],[]
4,zoneQUARRY/cellQuarry_MinedSteps,"[54.055,20.597,333.537]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneQUARRY/cellQuarry_MinedSteps/cellQuarry_MinedSteps Proxy,"[54.055,20.597,333.537]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[26.800,24.372,330.294]","[186.395,122.952,144.604]",[],[]
4,ProBuilderSelectionMeshObject,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[-39.000,4.000,-13.000]","[0.000,4.000,6.000]",[],[]
4,ProBuilderSelectionMeshObject,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000]",[],[]
4,zoneMOCHI,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneMOCHI/cellVALLEY_MochiEstate,"[233.600,-3.348,-912.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,ProBuilderSelectionMeshObject,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000]",[],[]
4,ProBuilderSelectionMeshObject,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[20.875,10.006,68.144]","[7.750,0.000,6.712]",[],[]
4,zoneVIKTOR,"[956.900,0.000,-192.300]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneVIKTOR/cellVIKTOR_ViktorLab,"[956.900,0.000,-192.300]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,Range Lights,"[-166.860,208.300,-273.700]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,Range Lights/Range Lights - Day,"[-166.860,408.300,-273.700]","[315.314,0.000,0.000]","[-0.380,0.000,0.000,0.925]",[],[],[],[]
4,Range Lights/Range Lights - Day/Light - Main,"[-166.860,408.300,-273.700]","[39.584,336.474,281.631]","[0.378,0.061,-0.529,0.758]",[],[],[],[]
4,Range Lights/Range Lights - Night,"[-166.860,408.300,-273.700]","[44.686,180.000,180.000]","[0.925,0.000,0.000,0.380]",[],[],[],[]
4,Range Lights/Range Lights - Night/Light - Main,"[-166.860,408.300,-273.700]","[320.416,203.526,101.631]","[0.758,0.529,0.061,-0.378]",[],[],[],[]
4,ProBuilderSelectionMeshObject,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.000,0.000,100.000]","[100.000,0.000,100.000]",[],[]
4,SceneContext,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,SceneContext/EventSystem,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,SceneContext/fxPool,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,SceneContext/appearanceObjectPool,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,ProBuilderSelectionMeshObject,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[4.073,1.430,-2.677]","[0.146,0.861,0.354]",[],[]
4,ProBuilderSelectionMeshObject,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[-15.000,16.000,-2.000]","[2.000,0.000,2.000]",[],[]
4,zoneRUINS,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneRUINS/cellRuins_EntranceBridge,"[36.964,17.070,543.214]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneRUINS/cellRuins_EntranceBridge/cellRuins_EntranceBridge Proxy,"[36.964,17.070,543.214]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[19.534,11.245,556.922]","[65.261,56.719,57.656]",[],[]
4,zoneRUINS/cellRuins_SwitchGate,"[74.611,20.000,580.300]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneRUINS/cellRuins_SwitchGate/cellRuins_SwitchGate Proxy,"[74.611,20.000,580.300]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[62.064,30.106,563.825]","[265.827,133.204,108.539]",[],[]
4,zoneRUINS/cellRuins_CollapsedPlazaEntrance,"[63.017,19.796,635.782]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneRUINS/cellRuins_CollapsedPlazaEntrance/cellRuins_CollapsedPlazaEntrance Proxy,"[63.017,19.796,635.782]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[64.549,5.734,639.368]","[85.907,58.910,61.987]",[],[]
4,zoneRUINS/cellRuins_CollapsedPlazaGarden,"[52.761,6.500,702.073]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneRUINS/cellRuins_CollapsedPlazaGarden/cellRuins_CollapsedPlazaGarden Proxy,"[52.761,6.500,702.073]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[61.183,15.348,700.243]","[109.323,56.575,84.837]",[],[]
4,zoneRUINS/cellRuins_Undergrove,"[-3.731,-1.774,691.730]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneRUINS/cellRuins_Undergrove/cellRuins_Undergrove Proxy,"[-3.731,-1.774,691.730]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[-38.069,0.804,663.462]","[132.064,143.621,166.598]",[],[]
4,zoneRUINS/cellRuins_WaterHall,"[149.032,4.110,638.972]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneRUINS/cellRuins_WaterHall/cellRuins_WaterHall Proxy,"[149.032,4.110,638.972]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[175.397,15.553,604.479]","[149.009,112.102,142.765]",[],[]
4,zoneRUINS/cellRuins_ShatteredBridge,"[165.000,20.000,727.211]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneRUINS/cellRuins_ShatteredBridge/cellRuins_ShatteredBridge Proxy,"[165.000,20.000,727.211]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[178.964,1.316,729.786]","[102.381,40.914,170.321]",[],[]
4,zoneRUINS/cellRuins_BeaconTower,"[171.600,6.830,829.590]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneRUINS/cellRuins_BeaconTower/cellRuins_BeaconTower Proxy,"[171.600,6.830,829.590]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[213.810,8.539,857.185]","[160.704,122.257,243.303]",[],[]
4,zoneRUINS/cellRuins_Overpass,"[64.728,2.835,766.752]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneRUINS/cellRuins_Overpass/cellRuins_Overpass Proxy,"[64.728,2.835,766.752]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[18.157,24.739,762.206]","[227.838,109.398,120.758]",[],[]
4,zoneRUINS/cellRuins_Outflow,"[137.909,-6.874,697.698]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneRUINS/cellRuins_Outflow/cellRuins_Outflow Proxy,"[137.909,-6.874,697.698]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[136.074,5.559,708.953]","[67.802,40.885,83.840]",[],[]
4,zoneRUINS/cellRuins_CanalBridge,"[114.766,9.570,867.333]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneRUINS/cellRuins_CanalBridge/cellRuins_CanalBridge Proxy,"[114.766,9.570,867.333]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[111.671,5.234,881.668]","[56.176,51.515,49.581]",[],[]
4,zoneRUINS/cellRuins_Canal,"[59.646,-4.100,877.200]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneRUINS/cellRuins_Canal/cellRuins_Canal Proxy,"[59.646,-4.100,877.200]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[22.224,19.896,870.979]","[161.098,109.263,176.327]",[],[]
4,zoneRUINS/cellRuins_ArchTower,"[77.080,36.377,804.673]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneRUINS/cellRuins_ArchTower/cellRuins_ArchTower Proxy,"[77.080,36.377,804.673]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[82.859,38.766,805.742]","[116.719,112.212,31.515]",[],[]
4,zoneRUINS/cellRuins_WaystationTemple,"[59.016,-4.700,976.229]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneRUINS/cellRuins_WaystationTemple/cellRuins_WaystationTemple Proxy,"[59.016,-4.700,976.229]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[77.665,7.450,1004.850]","[224.087,154.964,178.857]",[],[]
4,zoneRUINS/cellRuins_TempleExitTeleporter,"[60.412,-3.870,1104.120]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneRUINS/cellRuins_TempleExitTeleporter/cellRuins_TempleExitTeleporter Proxy,"[60.412,-3.870,1104.120]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[56.623,-3.614,1097.849]","[72.981,72.525,73.282]",[],[]
4,zoneRUINS/cellRuins_WaystationBridge,"[61.484,10.229,916.202]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneRUINS/cellRuins_WaystationBridge/cellRuins_WaystationBridge Proxy,"[61.484,10.229,916.202]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[58.758,-3.677,914.550]","[31.377,27.525,26.718]",[],[]
4,Dynamic Objects,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,Dynamic Objects/Radar Marker,"[89.715,16.405,-146.916]","[0.000,18.386,0.000]","[0.000,0.160,0.000,0.987]",[],[],[],[]
4,zoneSEA,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneSEA/SkyTopLimit,"[-4.000,50.000,210.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[-4.000,50.000,210.000]","[3000.000,20.000,3000.000]","[-4.000,50.000,210.000]","[3000.000,20.000,3000.000]"
4,zoneSEA/Sea,"[97.607,-3.000,-113.931]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneSEA/Sea/seaKillCube,"[97.607,-29.400,-113.931]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[97.607,-29.400,-113.931]","[4272.426,40.000,4272.428]","[97.607,-29.400,-113.931]","[4272.426,40.000,4272.428]"
4,zoneSEA/Sea/seaRender,"[97.607,-7.100,-113.931]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneSEA/Sea/seaRender/ReflectionPivot,"[97.607,-7.100,-113.931]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneSEA/Sea/seaRender/ReflectionPivot/ReflectPivot,"[97.607,-28.280,-113.931]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneSEA/Sea/seaRender/ReflectionPivot/ReflectPivot/Reflection Probe,"[97.607,-28.280,-113.931]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneSEA/Sea/seaRender/SlimeSea,"[97.607,-7.100,-113.931]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneSEA/Sea/seaRender/SlimeSea/oceanBlade_merged,"[97.607,-7.100,-113.931]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[97.607,-7.100,-113.931]","[1799.998,0.000,1799.998]",[],[]
4,zoneSEA/Sea/seaRender/Clouds 1Pass,"[97.607,-7.100,-113.931]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[97.612,111.364,-113.125]","[2625.752,236.929,2625.770]",[],[]
4,zoneSEA/Sea/seaViewCube,"[97.607,-15.750,-113.931]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[97.607,-15.750,-113.931]","[3000.000,20.000,3000.000]","[97.607,-15.750,-113.931]","[3000.000,20.000,3000.000]"
4,zoneSEA/Sea/seaFloor,"[97.607,-33.000,-113.931]","[89.980,0.000,0.000]","[0.707,0.000,0.000,0.707]","[97.607,-33.000,-113.931]","[1500.000,0.000,1500.000]","[97.607,-33.000,-113.931]","[0.000,0.000,0.000]"
4,zoneSEA/Fake Ocean,"[101.000,-6.000,22.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneSEA/cellSea_FeralIsland,"[-267.600,3.568,230.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneSEA/cellSea_FeralIsland/cellSea_FeralIsland Proxy,"[-267.600,3.568,230.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[-278.677,-33.059,221.876]","[99.018,100.301,69.167]",[],[]
4,zoneSEA/cellSea_Bridgeway,"[-173.900,0.000,243.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneSEA/cellSea_Bridgeway/cellSea_Bridgeway Proxy,"[-173.900,0.000,243.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[-160.034,1.923,300.100]","[163.166,79.088,108.527]",[],[]
4,zoneSEA/cellSea_SeaSteps,"[395.019,0.689,-2.202]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneSEA/cellSea_SeaSteps/cellSea_SeaSteps Proxy,"[395.019,0.689,-2.202]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[385.583,-22.703,10.033]","[128.121,136.683,148.377]",[],[]
4,zoneSEA/cellSea_MiniIsland,"[-434.700,0.110,221.094]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneSEA/cellSea_MiniIsland/cellSea_MiniIsland Proxy,"[-434.700,0.110,221.094]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[-461.765,-30.796,193.622]","[119.726,110.015,96.918]",[],[]
4,zoneSEA/cellSea_MustacheIsland,"[-905.500,-2.350,157.800]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneSEA/cellSea_MustacheIsland/cellSea_MustacheIsland Proxy,"[-905.500,-2.350,157.800]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[-950.227,9.846,211.071]","[171.458,142.691,163.512]",[],[]
4,zoneSEA/cellSea_Vault001,"[859.633,12.539,106.055]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneSEA/cellSea_Vault002,"[941.515,14.436,207.748]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneSEA/cellSea_Vault003,"[943.705,8.700,-2.005]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneREEF,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneREEF/cellReef_Intro,"[18.000,0.000,-1.800]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneREEF/cellReef_Intro/Sector,"[14.900,0.000,21.900]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneREEF/cellReef_Intro/Sector/Main Nav,"[14.900,0.000,21.900]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
4,zoneREEF/cellReef_Intro/Sector/Main Nav/areaRamp01,"[26.387,7.784,-17.482]","[340.500,53.936,0.000]","[-0.151,0.447,0.077,0.878]","[26.599,6.150,-17.567]","[14.488,9.865,13.608]","[26.345,4.667,-17.857]","[12.069,6.866,11.485]"
4,zoneREEF/cellReef_Intro/Sector/Main Nav/areaPlane01,"[38.250,7.341,-9.100]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[38.250,7.341,-9.094]","[62.854,0.000,50.468]","[38.250,5.367,-9.100]","[62.744,3.948,49.829]"
4,zoneREEF/cellReef_Intro/Sector/Main Nav/areaRamp01,"[44.890,9.300,13.530]","[0.000,162.408,0.000]","[0.000,0.988,0.000,0.153]","[43.968,7.326,14.537]","[31.795,8.475,35.641]","[43.955,7.326,14.497]","[28.328,8.475,31.592]"
4,zoneREEF/cellReef_Intro/Sector/Main Nav/areaRamp01,"[55.160,9.950,-29.820]","[0.000,320.299,0.000]","[0.000,0.340,0.000,-0.941]","[56.688,7.976,-30.161]","[49.719,8.475,48.405]","[57.045,7.976,-30.391]","[43.093,8.475,40.776]"
4,zoneREEF/cellReef_Intro/Sector/Main Nav/areaRamp03,"[7.530,8.960,-19.070]","[5.053,325.761,0.000]","[0.042,-0.294,0.013,0.955]","[5.657,6.203,-20.990]","[29.576,14.374,32.794]","[5.657,6.203,-20.990]","[29.576,14.374,32.794]"
4,zoneREEF/cellReef_Intro/Sector/Main Nav/areaSlab05,"[68.860,10.700,-16.870]","[1.621,164.517,1.215]","[0.012,0.991,-0.013,0.135]","[67.268,-4.533,-16.896]","[17.731,31.494,29.388]","[67.268,-4.533,-16.896]","[17.731,31.494,29.388]"
4,zoneREEF/cellReef_Intro/Sector/Main Nav/cliffArch01,"[3.590,-4.760,-22.590]","[0.000,33.133,4.296]","[0.011,0.285,0.036,0.958]","[3.304,0.237,-22.448]","[24.492,13.144,19.853]","[3.341,0.379,-22.551]","[24.769,13.255,20.268]"
4,zoneREEF/cellReef_Intro/Sector/Main Nav/mtnBase01 (2),"[61.570,12.070,8.620]","[0.000,73.333,0.000]","[0.000,0.597,0.000,0.802]","[62.091,2.098,8.478]","[27.482,20.139,37.253]","[62.103,2.049,8.430]","[27.741,20.042,37.657]"
4,zoneREEF/cellReef_Intro/Sector/Main Nav/mtnBase02 (3),"[-7.980,4.450,1.820]","[0.000,335.416,0.000]","[0.000,-0.213,0.000,0.977]","[-7.980,-3.749,1.820]","[58.996,16.398,58.879]","[-7.966,-3.749,1.863]","[58.864,16.398,58.679]"
4,zoneREEF/cellReef_Intro/Sector/Main Nav/cliffBase02,"[20.580,13.570,-32.360]","[0.000,321.877,0.000]","[0.000,-0.327,0.000,0.945]","[20.580,-0.600,-32.360]","[29.444,28.340,29.425]","[20.582,-0.600,-32.339]","[29.367,28.340,29.337]"
4,zoneREEF/cellReef_Intro/Sector/Main Nav/mtnBase02 (2),"[3.790,-4.240,-21.400]","[0.000,34.876,0.000]","[0.000,0.300,0.000,0.954]","[3.790,-10.212,-21.400]","[37.399,11.944,34.887]","[3.817,-10.212,-21.399]","[37.314,11.944,34.789]"
4,zoneREEF/cellReef_Intro/Sector/Main Nav/mtnBase02 (4),"[-7.980,-4.530,1.820]","[0.000,335.416,0.000]","[0.000,-0.213,0.000,0.977]","[-7.980,-18.717,1.820]","[66.075,28.374,65.945]","[-7.964,-18.717,1.868]","[65.927,28.374,65.720]"
4,zoneREEF/cellReef_Intro/Sector/Main Nav/areaBlockStratum01,"[4.920,2.100,-16.110]","[18.711,32.482,8.148]","[0.175,0.264,0.022,0.948]","[4.890,0.686,-16.566]","[32.115,12.490,28.059]","[4.844,0.708,-16.621]","[30.457,11.089,26.392]"
4,zoneREEF/cellReef_Intro/Sector/Main Nav/areaBlock03,"[5.480,0.270,-15.800]","[0.000,23.156,0.000]","[0.000,0.201,0.000,0.980]","[5.504,-3.090,-15.813]","[8.128,6.791,8.147]","[5.480,-3.040,-15.800]","[7.797,6.640,7.797]"
4,zoneREEF/cellReef_Intro/Sector/Main Nav/areaSlab14,"[-13.030,10.500,4.830]","[0.000,111.094,0.000]","[0.000,0.825,0.000,0.566]","[-13.296,1.600,5.505]","[13.414,17.799,12.796]","[-13.296,1.600,5.505]","[13.414,17.799,12.796]"
4,zoneREEF/cellReef_Intro/Sector/Main Nav/areaEdge01,"[6.370,5.420,1.540]","[0.000,90.000,0.000]","[0.000,0.707,0.000,0.707]","[6.375,5.367,1.540]","[6.369,12.523,29.790]","[6.375,7.968,1.540]","[6.115,6.115,29.832]"
4,zoneREEF/cellReef_Intro/Sector/Cliffs,"[14.900,0.000,21.900]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
