ObjectName,Scene,Parent,Level,Type,Layer,Active,Position,Rotation,Scale,InView,HasRenderer,HasCollider,Components
ShaderWarmup/NormalGameNote/NoteCube/NoteArrowGlow,ShaderWarmup,ShaderWarmup/NormalGameNote/NoteCube,3,Mesh,Note,True,"[2.500,0.104,4.747]","[0.000,0.000,0.000]","[0.560,0.280,0.550]",True,True,False,Transform|MeshFilter|MeshRenderer|MaterialPropertyBlockController
ShaderWarmup/ProModeGameNote/NoteCube/BigCuttableHeading,ShaderWarmup,ShaderWarmup/ProModeGameNote/NoteCube,3,Empty,Note,True,"[2.500,-1.000,4.500]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,True,Transform|BoxCollider|BoxCuttableBySaber
ShaderWarmup/MirroredGameNote/NoteCube/NoteArrow,ShaderWarmup,ShaderWarmup/MirroredGameNote/NoteCube,3,Mesh,Note,True,"[4.000,-0.892,4.747]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer|MaterialPropertyBlockController|CutoutEffect
ShaderWarmup/MultiplayerGameBigAvatar/AvatarAndSabers/LeftSaberBase,ShaderWarmup,ShaderWarmup/MultiplayerGameBigAvatar/AvatarAndSabers,3,Empty,Saber,True,"[-9.490,13.456,175.000]","[0.000,0.000,345.000]","[1.000,1.000,1.000]",True,False,False,Transform|Saber|SaberTypeObject|SaberModelContainer
ShaderWarmup/MirroredGameNote/NoteCube/NoteCircleGlow,ShaderWarmup,ShaderWarmup/MirroredGameNote/NoteCube,3,Mesh,Note,True,"[4.000,-1.000,4.747]","[0.000,0.000,0.000]","[0.500,0.500,0.500]",True,True,False,Transform|MeshFilter|MeshRenderer|MaterialPropertyBlockController
ShaderWarmup/ProModeGameNote/NoteCube/NoteArrowGlow,ShaderWarmup,ShaderWarmup/ProModeGameNote/NoteCube,3,Mesh,Note,True,"[2.500,-0.896,4.747]","[0.000,0.000,0.000]","[0.560,0.280,0.550]",True,True,False,Transform|MeshFilter|MeshRenderer|MaterialPropertyBlockController
ShaderWarmup/MultiplayerGameBigAvatar/AvatarAndSabers/RightSaberBase/Bottom,ShaderWarmup,ShaderWarmup/MultiplayerGameBigAvatar/AvatarAndSabers/RightSaberBase,4,Empty,Saber,True,"[0.110,13.456,175.000]","[0.000,0.000,15.000]","[1.000,1.000,1.000]",True,False,False,Transform
ShaderWarmup/MultiplayerGameBigAvatar,ShaderWarmup,ShaderWarmup,1,Empty,Default,True,"[-4.690,0.000,5.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
ShaderWarmup/MultiplayerGameBigAvatar/HologramRays,ShaderWarmup,ShaderWarmup/MultiplayerGameBigAvatar,2,Empty,Default,True,"[-4.690,0.000,5.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
ShaderWarmup/MultiplayerGameBigAvatar/HologramRays/HologramLaserHolder/HologramLaser,ShaderWarmup,ShaderWarmup/MultiplayerGameBigAvatar/HologramRays/HologramLaserHolder,4,Empty,NeonLight,True,"[-4.690,1.500,5.180]","[87.461,180.000,180.000]","[1.000,1.000,1.000]",True,False,False,Transform
ShaderWarmup/MultiplayerGameBigAvatar/AvatarAndSabers/RightSaberBase/Top,ShaderWarmup,ShaderWarmup/MultiplayerGameBigAvatar/AvatarAndSabers/RightSaberBase,4,Empty,Saber,True,"[0.110,13.456,179.000]","[0.000,0.000,15.000]","[1.000,1.000,1.000]",True,False,False,Transform
ShaderWarmup/ProModeGameNote/NoteCube/SmallCuttableTrailing (2),ShaderWarmup,ShaderWarmup/ProModeGameNote/NoteCube,3,Empty,Note,True,"[2.500,-1.000,5.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,True,Transform|BoxCollider|BoxCuttableBySaber
ShaderWarmup/ProModeGameNote/NoteCube/NoteArrow,ShaderWarmup,ShaderWarmup/ProModeGameNote/NoteCube,3,Mesh,Note,True,"[2.500,-0.892,4.747]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer|MaterialPropertyBlockController|ConditionalMaterialSwitcher|CutoutEffect
ColorManager,ShaderWarmup,None,0,Empty,Default,True,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|EnvironmentColorManager|ZenjectBinding
ShaderWarmup/ProModeGameNote/NoteCube/SmallCuttableTrailing (3),ShaderWarmup,ShaderWarmup/ProModeGameNote/NoteCube,3,Empty,Note,True,"[2.500,-1.000,5.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,True,Transform|BoxCollider|BoxCuttableBySaber
ShaderWarmup/MirroredSlider,ShaderWarmup,ShaderWarmup,1,Empty,Note,True,"[-2.000,0.000,1.500]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|MaterialPropertyBlockController|SliderShaderWarmup
ShaderWarmup/Slider,ShaderWarmup,ShaderWarmup,1,Empty,Note,True,"[-2.000,0.000,1.500]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|MaterialPropertyBlockController|SliderShaderWarmup
ShaderWarmup/ProModeGameNote/NoteCube/SmallCuttableTrailing (4),ShaderWarmup,ShaderWarmup/ProModeGameNote/NoteCube,3,Empty,Note,True,"[2.500,-1.000,5.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,True,Transform|BoxCollider|BoxCuttableBySaber
ShaderWarmup/FarNote/NoteCube/NoteCircleGlow,ShaderWarmup,ShaderWarmup/FarNote/NoteCube,3,Mesh,Note,True,"[2.500,1.000,4.747]","[0.000,0.000,0.000]","[0.500,0.500,0.500]",True,True,False,Transform|MeshFilter|MeshRenderer|MaterialPropertyBlockController
ShaderWarmup/FarNote/NoteCube/NoteArrowGlow,ShaderWarmup,ShaderWarmup/FarNote/NoteCube,3,Mesh,Note,True,"[2.500,1.104,4.747]","[0.000,0.000,0.000]","[0.560,0.280,0.550]",True,True,False,Transform|MeshFilter|MeshRenderer|MaterialPropertyBlockController
ShaderWarmup/MultiplayerGameBigAvatar/AvatarAndSabers/LeftSaberBase/Bottom,ShaderWarmup,ShaderWarmup/MultiplayerGameBigAvatar/AvatarAndSabers/LeftSaberBase,4,Empty,Saber,True,"[-9.490,13.456,175.000]","[0.000,0.000,345.000]","[1.000,1.000,1.000]",True,False,False,Transform
ShaderWarmup/NormalGameNote/NoteCube/NoteCircleGlow,ShaderWarmup,ShaderWarmup/NormalGameNote/NoteCube,3,Mesh,Note,True,"[2.500,0.000,4.747]","[0.000,0.000,0.000]","[0.500,0.500,0.500]",True,True,False,Transform|MeshFilter|MeshRenderer|MaterialPropertyBlockController
ShaderWarmup/MirroredSlider/Slider_MeshRenderer,ShaderWarmup,ShaderWarmup/MirroredSlider,2,Mesh,Note,True,"[-2.000,0.000,1.500]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer
ShaderWarmup/Slider/Slider_MeshRenderer,ShaderWarmup,ShaderWarmup/Slider,2,Mesh,Note,True,"[-2.000,0.000,1.500]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,True,False,Transform|MeshFilter|MeshRenderer
ShaderWarmup/MultiplayerGameBigAvatar/HologramRays/HologramRays,ShaderWarmup,ShaderWarmup/MultiplayerGameBigAvatar/HologramRays,3,Mesh,Default,True,"[-4.690,0.000,5.042]","[0.000,90.000,90.000]","[0.040,33.853,4.500]",True,True,False,Transform|MeshFilter|MeshRenderer
ShaderWarmup/MultiplayerGameBigAvatar/AvatarAndSabers,ShaderWarmup,ShaderWarmup/MultiplayerGameBigAvatar,2,Empty,Default,True,"[-4.690,0.000,39.000]","[0.000,0.000,0.000]","[4.000,4.000,4.000]",True,False,False,Transform
ShaderWarmup/NoteDebrisLW,ShaderWarmup,ShaderWarmup,1,PhysicsBody,NoteDebris,True,"[1.000,0.000,5.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,True,Transform|NoteDebris|NoteDebrisRigidbodyPhysics|NoteDebrisSimplePhysics|Rigidbody|MaterialPropertyBlockController|SphereCollider
ShaderWarmup/NoteDebrisLW/NoteDebrisMesh,ShaderWarmup,ShaderWarmup/NoteDebrisLW,2,Mesh,NoteDebris,True,"[1.000,0.000,5.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
ShaderWarmup/FarNote/NoteCube/NoteArrow,ShaderWarmup,ShaderWarmup/FarNote/NoteCube,3,Mesh,Note,True,"[2.500,1.108,4.747]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer|MaterialPropertyBlockController|ConditionalMaterialSwitcher|CutoutEffect
ShaderWarmup/ProModeGameNote/NoteCube/NoteCircleGlow,ShaderWarmup,ShaderWarmup/ProModeGameNote/NoteCube,3,Mesh,Note,True,"[2.500,-1.000,4.747]","[0.000,0.000,0.000]","[0.500,0.500,0.500]",True,True,False,Transform|MeshFilter|MeshRenderer|MaterialPropertyBlockController
ShaderWarmup/MultiplayerGameBigAvatar/AvatarAndSabers/LeftSaberBase/Top,ShaderWarmup,ShaderWarmup/MultiplayerGameBigAvatar/AvatarAndSabers/LeftSaberBase,4,Empty,Saber,True,"[-9.490,13.456,179.000]","[0.000,0.000,345.000]","[1.000,1.000,1.000]",True,False,False,Transform
ShaderWarmup/MultiplayerGameBigAvatar/HologramRays/HologramLaserHolder,ShaderWarmup,ShaderWarmup/MultiplayerGameBigAvatar/HologramRays,3,Empty,NeonLight,True,"[-4.690,1.500,5.180]","[2.540,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
ShaderWarmup/MultiplayerObstacle/ObstacleFrame,ShaderWarmup,ShaderWarmup/MultiplayerObstacle,2,Mesh,Obstacle,True,"[-1.500,0.500,5.500]","[0.000,0.000,0.000]","[0.500,0.500,0.500]",True,True,False,Transform|MeshRenderer|MeshFilter|ParametricBoxFrameController|MaterialPropertyBlockController|ConditionalMaterialSwitcher|CutoutEffect
ShaderWarmup/MultiplayerObstacle/FakeGlowWrapper/ObstacleFakeGlow,ShaderWarmup,ShaderWarmup/MultiplayerObstacle/FakeGlowWrapper,3,Mesh,Default,False,"[-1.500,0.500,5.500]","[0.000,0.000,0.000]","[0.505,0.505,0.505]",True,True,False,Transform|MeshFilter|MeshRenderer|MaterialPropertyBlockController|ParametricBoxFakeGlowController|ConditionalActivation|CutoutEffect
ShaderWarmup/MultiplayerObstacle/ObstacleCore,ShaderWarmup,ShaderWarmup/MultiplayerObstacle,2,Mesh,DontShowInExternalMRCamera,True,"[-1.500,0.500,5.500]","[0.000,0.000,0.000]","[0.990,0.990,0.990]",True,True,False,Transform|MeshFilter|MeshRenderer|MaterialPropertyBlockController|CutoutEffect
ShaderWarmup/MultiplayerObstacle/ObstacleCore/DepthWrite,ShaderWarmup,ShaderWarmup/MultiplayerObstacle/ObstacleCore,3,Mesh,DontShowInExternalMRCamera,True,"[-1.500,0.500,5.500]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer|MaterialPropertyBlockController|CutoutEffect|GraphicSettingsConditionalActivator
ShaderWarmup/MultiplayerObstacle,ShaderWarmup,ShaderWarmup,1,Empty,Obstacle,True,"[-1.500,0.000,5.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform|ObstacleMaterialSetter|ObstacleShaderWarmup
ShaderWarmup/MultiplayerObstacle/FakeGlowWrapper,ShaderWarmup,ShaderWarmup/MultiplayerObstacle,2,Empty,Default,True,"[-1.500,0.000,5.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
ShaderWarmup/MirroredSlider/MeshController,ShaderWarmup,ShaderWarmup/MirroredSlider,2,Empty,Note,True,"[-2.000,0.000,1.500]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|SliderMeshController|SliderMeshConstructorCrossedStrips
ShaderWarmup/Slider/MeshController,ShaderWarmup,ShaderWarmup/Slider,2,Empty,Note,True,"[-2.000,0.000,1.500]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|SliderMeshController|SliderMeshConstructorCrossedStrips
ShaderWarmup/FarCubeNoteDebrisLW,ShaderWarmup,ShaderWarmup,1,Empty,NoteDebris,True,"[2.500,2.000,5.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
ShaderWarmup/FarCubeNoteDebrisLW/NoteDebrisMesh,ShaderWarmup,ShaderWarmup/FarCubeNoteDebrisLW,2,Mesh,NoteDebris,True,"[2.500,2.000,5.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,True,False,Transform|MeshFilter|MeshRenderer
ShaderWarmup/MultiplayerGameBigAvatar/AvatarAndSabers/Head,ShaderWarmup,ShaderWarmup/MultiplayerGameBigAvatar/AvatarAndSabers,3,Empty,Default,True,"[-4.690,0.000,39.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,False,Transform
ShaderWarmup/ProModeGameNote/NoteCube/SmallCuttableTrailing (1),ShaderWarmup,ShaderWarmup/ProModeGameNote/NoteCube,3,Empty,Note,True,"[2.500,-1.000,5.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",True,False,True,Transform|BoxCollider|BoxCuttableBySaber
