ObjectName,Scene,Parent,Level,Type,Layer,Active,Position,Rotation,Scale,InView,HasRenderer,HasCollider,Components
MenuTransitionsHelper,NoScene,None,0,Empty,Default,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|MenuTransitionsHelper|ZenjectBinding
PSVR2Helper,NoScene,None,0,Empty,Default,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|PSVR2Helper
NetworkPlayerEntitlementChecker,NoScene,None,0,Empty,Default,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|NetworkPlayerEntitlementChecker
ExternalCamerasManager/OculusMRCManager,NoScene,ExternalCamerasManager,1,Empty,Default,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,Transform|OculusMRCManager
BeatAvatarEditorViewController/RandomizePanel/RandomizeButton/BG,NoScene,BeatAvatarEditorViewController/RandomizePanel/RandomizeButton,3,Empty,UI,False,"[13.000,-51.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
EditAvatarColorViewController/BottomPanel/CancelButton/Content/Text,NoScene,EditAvatarColorViewController/BottomPanel/CancelButton/Content,4,Empty,UI,False,"[-19.000,5.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|CurvedTextMeshPro|LocalizedTextMeshProUGUI
BeatAvatarEditorViewController/EditPanel/Eyes/Eyes/ValuePicker/IncButton/BG,NoScene,BeatAvatarEditorViewController/EditPanel/Eyes/Eyes/ValuePicker/IncButton,6,Empty,UI,False,"[35.500,-19.700,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
BeatAvatarEditorViewController/EditPanel/Hair/Hair/ValuePicker,NoScene,BeatAvatarEditorViewController/EditPanel/Hair/Hair,4,Empty,UI,False,"[35.000,-26.900,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|StepValuePicker|NamedIntListController
EditAvatarColorViewController/BottomPanel/ApplyButton,NoScene,EditAvatarColorViewController/BottomPanel,2,Empty,UI,False,"[1.000,5.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|SignalOnUIButtonClick|NoTransitionsButton|ButtonStaticAnimations|StackLayoutGroup|Animation
BeatAvatarEditorViewController/EditPanel/Clothes/Clothes/Icon,NoScene,BeatAvatarEditorViewController/EditPanel/Clothes/Clothes,4,Empty,UI,False,"[-10.000,-34.100,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
EditAvatarColorViewController/BottomPanel,NoScene,EditAvatarColorViewController,1,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|HorizontalLayoutGroup
EditAvatarColorViewController/HSVColorPicker/HueWheelSlider/Stroke,NoScene,EditAvatarColorViewController/HSVColorPicker/HueWheelSlider,3,Empty,UI,False,"[15.000,12.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
BeatAvatarEditorViewController,NoScene,None,0,Empty,Default,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|BeatAvatarEditorViewController|CanvasGroup|Canvas|VRGraphicRaycaster
BeatAvatarEditorViewController/EditPanel/-,NoScene,BeatAvatarEditorViewController/EditPanel,2,Empty,UI,False,"[25.500,-37.700,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
BeatAvatarEditorViewController/EditPanel/Hands/Hands/ValuePicker/DecButton/BG,NoScene,BeatAvatarEditorViewController/EditPanel/Hands/Hands/ValuePicker/DecButton,6,Empty,UI,False,"[-2.500,-41.300,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
EditAvatarColorViewController/HSVColorPicker/ColorPickerButtonPrimary/ColorImage,NoScene,EditAvatarColorViewController/HSVColorPicker/ColorPickerButtonPrimary,3,Empty,UI,False,"[37.250,-10.250,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
BeatAvatarEditorViewController/EditPanel/Eyes,NoScene,BeatAvatarEditorViewController/EditPanel,2,Empty,UI,False,"[28.000,-19.700,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform
BeatAvatarEditorViewController/EditPanel/Skin/Skin/ValuePicker/IncButton/BG,NoScene,BeatAvatarEditorViewController/EditPanel/Skin/Skin/ValuePicker/IncButton,6,Empty,UI,False,"[36.500,-12.500,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
BeatAvatarEditorViewController/EditPanel/Clothes/ColorPickerButtonPrimary,NoScene,BeatAvatarEditorViewController/EditPanel/Clothes,3,Empty,UI,False,"[34.000,-30.600,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|SignalOnUIButtonClick|CanvasRenderer|Touchable|ButtonStaticAnimations|LayoutElement|ColorPickerButtonController|NoTransitionsButton|Animation
BeatAvatarEditorViewController/EditPanel/Eyes/Eyes/Icon,NoScene,BeatAvatarEditorViewController/EditPanel/Eyes/Eyes,4,Empty,UI,False,"[-8.000,-19.700,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
BeatAvatarEditorViewController/EditPanel/Clothes/Clothes/ValuePicker/IncButton/BG,NoScene,BeatAvatarEditorViewController/EditPanel/Clothes/Clothes/ValuePicker/IncButton,6,Empty,UI,False,"[33.500,-34.100,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
BeatAvatarEditorViewController/EditPanel,NoScene,BeatAvatarEditorViewController,1,Empty,UI,False,"[-16.000,-9.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|VerticalLayoutGroup|ContentSizeFitter
BeatAvatarEditorViewController/EditPanel/Skin/Skin/ValuePicker/IncButton/Icon,NoScene,BeatAvatarEditorViewController/EditPanel/Skin/Skin/ValuePicker/IncButton,6,Empty,UI,False,"[33.500,-12.500,0.000]","[0.000,0.000,90.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
BeatAvatarEditorViewController/EditPanel/Eyes/Eyes/ValuePicker/IncButton/Icon,NoScene,BeatAvatarEditorViewController/EditPanel/Eyes/Eyes/ValuePicker/IncButton,6,Empty,UI,False,"[32.500,-19.700,0.000]","[0.000,0.000,90.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
BeatAvatarEditorViewController/EditPanel/Hair/Hair/ValuePicker/IncButton/BG,NoScene,BeatAvatarEditorViewController/EditPanel/Hair/Hair/ValuePicker/IncButton,6,Empty,UI,False,"[34.500,-26.900,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
BeatAvatarEditorViewController/RandomizePanel/UndoButton/BG,NoScene,BeatAvatarEditorViewController/RandomizePanel/UndoButton,3,Empty,UI,False,"[-6.000,-51.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
BeatAvatarEditorViewController/EditPanel/Hair/Hair/ValuePicker/IncButton/Icon,NoScene,BeatAvatarEditorViewController/EditPanel/Hair/Hair/ValuePicker/IncButton,6,Empty,UI,False,"[31.500,-26.900,0.000]","[0.000,0.000,90.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
BeatAvatarEditorViewController/EditPanel/Clothes/ColorPickerButtonSecondary,NoScene,BeatAvatarEditorViewController/EditPanel/Clothes,3,Empty,UI,False,"[41.000,-30.600,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|SignalOnUIButtonClick|CanvasRenderer|Touchable|ButtonStaticAnimations|LayoutElement|ColorPickerButtonController|NoTransitionsButton|Animation
BeatAvatarEditorViewController/EditPanel/Clothes/ColorPickerButtonSecondary/ColorImage,NoScene,BeatAvatarEditorViewController/EditPanel/Clothes/ColorPickerButtonSecondary,4,Empty,UI,False,"[44.500,-34.100,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
BeatAvatarEditorViewController/EditPanel/Skin,NoScene,BeatAvatarEditorViewController/EditPanel,2,Empty,UI,False,"[29.000,-12.500,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform
BeatAvatarEditorViewController/EditPanel/Hair/ColorPickerButtonSecondary/ColorImage,NoScene,BeatAvatarEditorViewController/EditPanel/Hair/ColorPickerButtonSecondary,4,Empty,UI,False,"[45.500,-26.900,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
BeatAvatarEditorViewController/EditPanel/Eyes/Eyes/ValuePicker/DecButton/BG,NoScene,BeatAvatarEditorViewController/EditPanel/Eyes/Eyes/ValuePicker/DecButton,6,Empty,UI,False,"[0.500,-19.700,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
EditAvatarColorViewController/BottomPanel/ApplyButton/BG,NoScene,EditAvatarColorViewController/BottomPanel/ApplyButton,3,Empty,UI,False,"[19.000,5.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
BeatAvatarEditorViewController/BottomPanel/ApplyButton/Content,NoScene,BeatAvatarEditorViewController/BottomPanel/ApplyButton,3,Empty,UI,False,"[19.000,5.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|StackLayoutGroup|LayoutElement
BeatAvatarEditorViewController/RandomizePanel/UndoButton,NoScene,BeatAvatarEditorViewController/RandomizePanel,2,Empty,UI,False,"[2.000,-47.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|SignalOnUIButtonClick|CanvasRenderer|Touchable|ButtonStaticAnimations|NoTransitionsButton|Animation
BeatAvatarEditorViewController/BottomPanel/ApplyButton/BG,NoScene,BeatAvatarEditorViewController/BottomPanel/ApplyButton,3,Empty,UI,False,"[19.000,5.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
BeatAvatarEditorViewController/EditPanel/Eyes/Eyes/ValuePicker,NoScene,BeatAvatarEditorViewController/EditPanel/Eyes/Eyes,4,Empty,UI,False,"[36.000,-19.700,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|StepValuePicker|NamedIntListController
EditAvatarColorViewController/BottomPanel/CancelButton/BG,NoScene,EditAvatarColorViewController/BottomPanel/CancelButton,3,Empty,UI,False,"[-19.000,5.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
BeatAvatarEditorViewController/RandomizePanel,NoScene,BeatAvatarEditorViewController,1,Empty,UI,False,"[-14.000,-57.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|HorizontalLayoutGroup|ContentSizeFitter
BeatAvatarEditorViewController/EditPanel/Hands/Hands/ValuePicker/IncButton/BG,NoScene,BeatAvatarEditorViewController/EditPanel/Hands/Hands/ValuePicker/IncButton,6,Empty,UI,False,"[32.500,-41.300,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
BeatAvatarEditorViewController/EditPanel/Eyes/Eyes/ValuePicker/IncButton,NoScene,BeatAvatarEditorViewController/EditPanel/Eyes/Eyes/ValuePicker,5,Empty,UI,False,"[35.500,-19.700,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|SignalOnUIButtonClick|CanvasRenderer|Touchable|ButtonStaticAnimations|NoTransitionsButton|Animation
BeatAvatarEditorViewController/EditPanel/Hands/ColorPickerButton,NoScene,BeatAvatarEditorViewController/EditPanel/Hands,3,Empty,UI,False,"[33.000,-37.800,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|SignalOnUIButtonClick|CanvasRenderer|Touchable|ButtonStaticAnimations|LayoutElement|ColorPickerButtonController|NoTransitionsButton|Animation
EditAvatarColorViewController,NoScene,None,0,Empty,UI,False,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|EditAvatarColorViewController|CanvasGroup|Canvas|VRGraphicRaycaster
BeatAvatarEditorViewController/EditPanel/Skin/Skin,NoScene,BeatAvatarEditorViewController/EditPanel/Skin,3,Empty,UI,False,"[-7.000,-9.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|LayoutElement|NamedColorListController
BeatAvatarEditorViewController/BottomPanel/ApplyButton/OutlineWrapper,NoScene,BeatAvatarEditorViewController/BottomPanel/ApplyButton,3,Empty,UI,False,"[19.000,5.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer
BeatAvatarEditorViewController/EditPanel/Hands/Hands/ValuePicker/IncButton,NoScene,BeatAvatarEditorViewController/EditPanel/Hands/Hands/ValuePicker,5,Empty,UI,False,"[32.500,-41.300,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|SignalOnUIButtonClick|CanvasRenderer|Touchable|ButtonStaticAnimations|NoTransitionsButton|Animation
BeatAvatarEditorViewController/EditPanel/Eyes/Eyes/ValuePicker/DecButton/Icon,NoScene,BeatAvatarEditorViewController/EditPanel/Eyes/Eyes/ValuePicker/DecButton,6,Empty,UI,False,"[3.500,-19.700,0.000]","[0.000,0.000,270.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
EditAvatarColorViewController/BottomPanel/ApplyButton/Border,NoScene,EditAvatarColorViewController/BottomPanel/ApplyButton,3,Empty,UI,False,"[19.000,5.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
BeatAvatarEditorViewController/BottomPanel/ApplyButton/OutlineWrapper/Outline,NoScene,BeatAvatarEditorViewController/BottomPanel/ApplyButton/OutlineWrapper,4,Empty,UI,False,"[19.000,5.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
EditAvatarColorViewController/BottomPanel/CancelButton/Underline,NoScene,EditAvatarColorViewController/BottomPanel/CancelButton,3,Empty,UI,False,"[-37.000,5.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
BeatAvatarEditorViewController/EditPanel/Hands/Hands/ValuePicker,NoScene,BeatAvatarEditorViewController/EditPanel/Hands/Hands,4,Empty,UI,False,"[33.000,-41.300,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|StepValuePicker|NamedIntListController
BeatAvatarEditorViewController/RandomizePanel/RedoButton,NoScene,BeatAvatarEditorViewController/RandomizePanel,2,Empty,UI,False,"[40.000,-47.000,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|SignalOnUIButtonClick|CanvasRenderer|Touchable|ButtonStaticAnimations|NoTransitionsButton|Animation
BeatAvatarEditorViewController/EditPanel/Clothes/Clothes/ValuePicker/DecButton/BG,NoScene,BeatAvatarEditorViewController/EditPanel/Clothes/Clothes/ValuePicker/DecButton,6,Empty,UI,False,"[-1.500,-34.100,0.000]","[0.000,0.000,0.000]","[1.000,1.000,1.000]",False,False,False,RectTransform|CanvasRenderer|ImageView
