Frame,ObjectName,Position,RotationEuler,RotationQuat,RendererCenter,RendererSize,ColliderCenter,ColliderSize
18,Environment/RotatingLasersPair (3)/BaseL,"[-8.000,0.000,50.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/RotatingLasersPair (1)/BaseL,"[-8.000,0.000,40.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/RotatingLasersPair (2)/BaseL,"[-8.000,0.000,45.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/BasicGameHUD/LeftPanel/ScoreCanvas/RelativeScoreText,"[-3.200,0.952,7.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/BasicGameHUD/RightPanel/MultiplierCanvas/TextPanel,"[3.187,1.642,7.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/BackColumns/BackColumnNeon/BakedBloom,"[-3.000,0.239,-19.100]","[20.000,180.000,0.000]","[0.000,0.985,-0.174,0.000]","[-3.000,0.239,-19.100]","[0.000,0.000,0.000]",[],[]
18,Environment/BackColumns/BackColumnNeon/BakedBloom,"[3.000,0.239,-19.100]","[20.000,180.000,0.000]","[0.000,0.985,-0.174,0.000]","[3.000,0.239,-19.100]","[0.000,0.000,0.000]",[],[]
18,Environment/DoubleColorLaser (5)/BottomBakedBloom,"[-2.700,-1.000,60.000]","[359.289,342.582,344.962]","[0.014,-0.151,-0.130,0.980]","[-2.700,-1.000,60.000]","[0.000,0.000,0.000]",[],[]
18,Environment/DoubleColorLaser (6)/BottomBakedBloom,"[2.700,-1.000,50.033]","[359.289,17.418,15.038]","[0.014,0.151,0.130,0.980]","[2.700,-1.000,50.033]","[0.000,0.000,0.000]",[],[]
18,Environment/DoubleColorLaser (4)/BottomBakedBloom,"[2.700,-1.000,60.000]","[359.289,17.418,15.038]","[0.014,0.151,0.130,0.980]","[2.700,-1.000,60.000]","[0.000,0.000,0.000]",[],[]
18,Environment/DoubleColorLaser (2)/BottomBakedBloom,"[2.700,-1.000,69.967]","[359.289,17.418,15.038]","[0.014,0.151,0.130,0.980]","[2.700,-1.000,69.967]","[0.000,0.000,0.000]",[],[]
18,Environment/DoubleColorLaser (7)/BottomBakedBloom,"[-2.700,-1.000,50.033]","[359.289,342.582,344.962]","[0.014,-0.151,-0.130,0.980]","[-2.700,-1.000,50.033]","[0.000,0.000,0.000]",[],[]
18,Environment/DoubleColorLaser/BottomBakedBloom,"[2.700,-1.000,79.935]","[359.289,17.418,15.038]","[0.014,0.151,0.130,0.980]","[2.700,-1.000,79.935]","[0.000,0.000,0.000]",[],[]
18,Environment/DoubleColorLaser (3)/BottomBakedBloom,"[-2.700,-1.000,69.967]","[359.289,342.582,344.962]","[0.014,-0.151,-0.130,0.980]","[-2.700,-1.000,69.967]","[0.000,0.000,0.000]",[],[]
18,Environment/DoubleColorLaser (9)/BottomBakedBloom,"[-2.700,-1.000,40.065]","[359.289,342.582,344.962]","[0.014,-0.151,-0.130,0.980]","[-2.700,-1.000,40.065]","[0.000,0.000,0.000]",[],[]
18,Environment/DoubleColorLaser (1)/BottomBakedBloom,"[-2.700,-1.000,79.935]","[359.289,342.582,344.962]","[0.014,-0.151,-0.130,0.980]","[-2.700,-1.000,79.935]","[0.000,0.000,0.000]",[],[]
18,Environment/DoubleColorLaser (8)/BottomBakedBloom,"[2.700,-1.000,40.065]","[359.289,17.418,15.038]","[0.014,0.151,0.130,0.980]","[2.700,-1.000,40.065]","[0.000,0.000,0.000]",[],[]
18,Environment/BasicGameHUD/LeftPanel/ComboPanel/ComboCanvas,"[-3.200,1.830,7.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/BigTrackLaneRings,"[0.000,5.000,7.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/BasicGameHUD/LeftPanel/BG,"[-3.200,-27.600,7.010]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[-3.200,-27.600,7.010]","[1.400,60.000,0.200]",[],[]
18,Environment/BackColumns,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.000,0.000,-20.000]","[19.000,400.002,157.748]",[],[]
18,Environment/BigSmokePS,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000]",[],[]
18,Environment/BasicGameHUD/EnergyPanel/BG,"[0.000,-0.640,7.750]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/BasicGameHUD/LeftPanel,"[-3.200,0.400,7.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/BasicGameHUD/RightPanel/MultiplierCanvas/TextOverlayPanelOutline1,"[3.187,1.642,7.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/BackColumns/BackColumnNeon/BoxLight,"[-3.000,0.239,-19.100]","[340.000,0.000,0.000]","[-0.174,0.000,0.000,0.985]","[-3.000,0.239,-19.100]","[0.200,94.038,34.390]",[],[]
18,Environment/BasicGameHUD/RightPanel/BG,"[3.200,-27.600,7.010]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[3.200,-27.600,7.010]","[1.400,60.000,0.200]",[],[]
18,Environment/PlayersPlace,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],"[0.000,0.000,0.000]","[0.000,0.000,0.000]"
18,Environment/BasicGameHUD/RightPanel/MultiplierCanvas/TextOverlayPanelOutline1/XText,"[3.210,1.854,7.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/BasicGameHUD/RightPanel/MultiplierCanvas/TextOverlayPanelOutline0,"[3.187,1.642,7.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/BasicGameHUD/RightPanel/MultiplierCanvas/FGCircle,"[3.200,1.700,7.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/BasicGameHUD/RightPanel/MultiplierCanvas/AnimationCircle,"[3.200,1.700,7.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/BackColumns/BackColumnNeon,"[-3.000,0.239,-19.100]","[340.000,0.000,0.000]","[-0.174,0.000,0.000,0.985]",[],[],[],[]
18,Environment/BasicGameHUD/RightPanel/Top,"[3.200,2.500,7.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[3.200,2.500,7.000]","[1.400,0.100,0.200]",[],[]
18,Environment/FrontLights,"[0.000,1.000,15.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/BasicGameHUD/LeftPanel/Top,"[-3.200,2.500,7.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[-3.200,2.500,7.000]","[1.400,0.100,0.200]",[],[]
18,Environment/BasicGameHUD/LeftPanel/ComboPanel/ComboText,"[-3.200,1.960,7.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/BasicGameHUD/RightPanel/MultiplierCanvas/TextPanel/XText,"[3.210,1.854,7.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/DoubleColorLaser (9)/TopBakedBloom,"[-2.700,-1.000,40.065]","[359.289,342.582,344.962]","[0.014,-0.151,-0.130,0.980]","[-2.700,-1.000,40.065]","[0.000,0.000,0.000]",[],[]
18,Environment/DoubleColorLaser (8)/TopBakedBloom,"[2.700,-1.000,40.065]","[359.289,17.418,15.038]","[0.014,0.151,0.130,0.980]","[2.700,-1.000,40.065]","[0.000,0.000,0.000]",[],[]
18,Environment/DoubleColorLaser (1)/TopBakedBloom,"[-2.700,-1.000,79.935]","[359.289,342.582,344.962]","[0.014,-0.151,-0.130,0.980]","[-2.700,-1.000,79.935]","[0.000,0.000,0.000]",[],[]
18,Environment/DoubleColorLaser (5)/TopBakedBloom,"[-2.700,-1.000,60.000]","[359.289,342.582,344.962]","[0.014,-0.151,-0.130,0.980]","[-2.700,-1.000,60.000]","[0.000,0.000,0.000]",[],[]
18,Environment/DoubleColorLaser (6)/TopBakedBloom,"[2.700,-1.000,50.033]","[359.289,17.418,15.038]","[0.014,0.151,0.130,0.980]","[2.700,-1.000,50.033]","[0.000,0.000,0.000]",[],[]
18,Environment/DoubleColorLaser (4)/TopBakedBloom,"[2.700,-1.000,60.000]","[359.289,17.418,15.038]","[0.014,0.151,0.130,0.980]","[2.700,-1.000,60.000]","[0.000,0.000,0.000]",[],[]
18,Environment/DoubleColorLaser (2)/TopBakedBloom,"[2.700,-1.000,69.967]","[359.289,17.418,15.038]","[0.014,0.151,0.130,0.980]","[2.700,-1.000,69.967]","[0.000,0.000,0.000]",[],[]
18,Environment/DoubleColorLaser (7)/TopBakedBloom,"[-2.700,-1.000,50.033]","[359.289,342.582,344.962]","[0.014,-0.151,-0.130,0.980]","[-2.700,-1.000,50.033]","[0.000,0.000,0.000]",[],[]
18,Environment/DoubleColorLaser (3)/TopBakedBloom,"[-2.700,-1.000,69.967]","[359.289,342.582,344.962]","[0.014,-0.151,-0.130,0.980]","[-2.700,-1.000,69.967]","[0.000,0.000,0.000]",[],[]
18,Environment/DoubleColorLaser/TopBakedBloom,"[2.700,-1.000,79.935]","[359.289,17.418,15.038]","[0.014,0.151,0.130,0.980]","[2.700,-1.000,79.935]","[0.000,0.000,0.000]",[],[]
18,Environment/BasicGameHUD/EnergyPanel,"[0.000,-0.640,7.750]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/PlayersPlace/Mirror,"[0.000,0.005,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.000,0.005,0.000]","[3.000,0.000,2.000]",[],[]
18,Environment/BasicGameHUD/RightPanel/MultiplierCanvas/TextOverlayPanelOutline1/NumText,"[2.987,1.642,7.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/BackColumns/BackColumnNeon,"[3.000,0.239,-19.100]","[340.000,0.000,0.000]","[-0.174,0.000,0.000,0.985]",[],[],[],[]
18,Environment/BasicGameHUD/RightPanel/MultiplierCanvas/TextOverlayPanelOutline0/XText,"[3.210,1.854,7.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/DoubleColorLaser (7),"[-2.700,-1.000,50.033]","[359.289,342.582,344.962]","[0.014,-0.151,-0.130,0.980]",[],[],[],[]
18,Environment/DoubleColorLaser,"[2.700,-1.000,79.935]","[359.289,17.418,15.038]","[0.014,0.151,0.130,0.980]",[],[],[],[]
18,Environment/DoubleColorLaser (3),"[-2.700,-1.000,69.967]","[359.289,342.582,344.962]","[0.014,-0.151,-0.130,0.980]",[],[],[],[]
18,Environment/DoubleColorLaser (5),"[-2.700,-1.000,60.000]","[359.289,342.582,344.962]","[0.014,-0.151,-0.130,0.980]",[],[],[],[]
18,Environment/DoubleColorLaser (6),"[2.700,-1.000,50.033]","[359.289,17.418,15.038]","[0.014,0.151,0.130,0.980]",[],[],[],[]
18,Environment/DoubleColorLaser (4),"[2.700,-1.000,60.000]","[359.289,17.418,15.038]","[0.014,0.151,0.130,0.980]",[],[],[],[]
18,Environment/DoubleColorLaser (2),"[2.700,-1.000,69.967]","[359.289,17.418,15.038]","[0.014,0.151,0.130,0.980]",[],[],[],[]
18,Environment/DoubleColorLaser (1),"[-2.700,-1.000,79.935]","[359.289,342.582,344.962]","[0.014,-0.151,-0.130,0.980]",[],[],[],[]
18,Environment/DoubleColorLaser (8),"[2.700,-1.000,40.065]","[359.289,17.418,15.038]","[0.014,0.151,0.130,0.980]",[],[],[],[]
18,Environment/DoubleColorLaser (9),"[-2.700,-1.000,40.065]","[359.289,342.582,344.962]","[0.014,-0.151,-0.130,0.980]",[],[],[],[]
18,Environment/BasicGameHUD/RightPanel/MultiplierCanvas/TextOverlayPanelOutline0/NumText,"[2.987,1.642,7.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/BasicGameHUD/RightPanel,"[3.200,0.400,7.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/BasicGameHUD/EnergyPanel/EnergyBarWrapper/EnergyBar,"[-0.954,-0.640,7.750]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/PlayersPlace/Construction,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.000,-56.373,0.000]","[3.000,112.755,2.000]",[],[]
18,Environment/BasicGameHUD/LeftPanel/ScoreCanvas,"[-3.200,0.900,7.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/DoubleColorLaser (1)/BottomBoxLight,"[-34.095,-121.710,71.656]","[359.289,342.582,344.962]","[0.014,-0.151,-0.130,0.980]","[-34.095,-121.710,71.656]","[62.911,241.447,16.682]",[],[]
18,Environment/DoubleColorLaser (8)/BottomBoxLight,"[34.095,-121.710,31.786]","[359.289,17.418,15.038]","[0.014,0.151,0.130,0.980]","[34.095,-121.710,31.786]","[62.911,241.447,16.682]",[],[]
18,Environment/DoubleColorLaser (9)/BottomBoxLight,"[-34.095,-121.710,31.786]","[359.289,342.582,344.962]","[0.014,-0.151,-0.130,0.980]","[-34.095,-121.710,31.786]","[62.911,241.447,16.682]",[],[]
18,Environment/DoubleColorLaser (7)/BottomBoxLight,"[-34.095,-121.710,41.754]","[359.289,342.582,344.962]","[0.014,-0.151,-0.130,0.980]","[-34.095,-121.710,41.754]","[62.911,241.447,16.682]",[],[]
18,Environment/DoubleColorLaser/BottomBoxLight,"[34.095,-121.710,71.656]","[359.289,17.418,15.038]","[0.014,0.151,0.130,0.980]","[34.095,-121.710,71.656]","[62.911,241.447,16.682]",[],[]
18,Environment/DoubleColorLaser (3)/BottomBoxLight,"[-34.095,-121.710,61.689]","[359.289,342.582,344.962]","[0.014,-0.151,-0.130,0.980]","[-34.095,-121.710,61.689]","[62.911,241.447,16.682]",[],[]
18,Environment/DoubleColorLaser (6)/BottomBoxLight,"[34.095,-121.710,41.754]","[359.289,17.418,15.038]","[0.014,0.151,0.130,0.980]","[34.095,-121.710,41.754]","[62.911,241.447,16.682]",[],[]
18,Environment/DoubleColorLaser (5)/BottomBoxLight,"[-34.095,-121.710,51.721]","[359.289,342.582,344.962]","[0.014,-0.151,-0.130,0.980]","[-34.095,-121.710,51.721]","[62.911,241.447,16.682]",[],[]
18,Environment/DoubleColorLaser (2)/BottomBoxLight,"[34.095,-121.710,61.689]","[359.289,17.418,15.038]","[0.014,0.151,0.130,0.980]","[34.095,-121.710,61.689]","[62.911,241.447,16.682]",[],[]
18,Environment/DoubleColorLaser (4)/BottomBoxLight,"[34.095,-121.710,51.721]","[359.289,17.418,15.038]","[0.014,0.151,0.130,0.980]","[34.095,-121.710,51.721]","[62.911,241.447,16.682]",[],[]
18,Environment/BasicGameHUD/EnergyPanel/EnergyIconEmpty,"[-1.180,-0.640,7.750]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/BasicGameHUD,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/PlayersPlace/Feet,"[0.000,0.005,0.000]","[90.000,0.000,0.000]","[0.707,0.000,0.000,0.707]","[0.000,0.005,0.000]","[0.356,0.200,0.356]",[],[]
18,Environment/BasicGameHUD/LeftPanel/ComboPanel,"[-3.200,1.830,7.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/NearBuildingLeft/NeonTubeDirectional (1),"[-17.450,-2.500,15.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/NearBuildingLeft/NeonTubeDirectional (1)/BakedBloom,"[-17.450,-2.500,15.000]","[0.000,270.000,0.000]","[0.000,-0.707,0.000,0.707]","[-17.450,-2.500,15.000]","[0.000,0.000,0.000]",[],[]
18,Environment/NearBuildingLeft/NeonTubeDirectional (1)/BoxLight,"[-17.450,-2.500,15.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[-17.450,-2.500,15.000]","[0.200,20.000,0.200]",[],[]
18,Environment/NearBuildingLeft,"[-20.000,3.000,15.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/NearBuildingLeft/Mesh,"[6.000,-17.000,-10.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[-22.000,-57.250,19.000]","[9.000,174.500,25.000]",[],[]
18,Environment/BasicGameHUD/RightPanel/SongProgressCanvas/ProgressText/Separator,"[3.185,0.645,6.990]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/NearBuildingRight/Mesh,"[-6.000,-17.000,-10.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[22.000,-57.250,19.000]","[9.000,174.500,25.000]",[],[]
18,Environment/NearBuildingRight,"[20.000,3.000,15.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/LightWithIdManager,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/BakedReflectionProbeInstaller,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/DustPS,"[0.000,0.000,0.000]","[90.000,0.000,0.000]","[0.707,0.000,0.000,0.707]","[0.000,0.000,0.000]","[0.000,0.000,0.000]",[],[]
18,Environment/Spectrograms/Spectrogram,"[13.000,7.000,30.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/Spectrograms/Spectrogram,"[-13.000,7.000,30.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/Spectrograms,"[0.000,7.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/PlayersPlace/SaberBurnMarksParticles,"[0.000,0.005,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/PlayersPlace/SaberBurnMarksParticles/SaberBurnMarkSparklePS,"[0.000,0.005,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000]",[],[]
18,Environment/PlayersPlace/SaberBurnMarksArea,"[0.000,0.010,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.000,0.010,0.000]","[3.000,0.000,2.000]",[],[]
18,Environment/PlayersPlace/RectangleFakeGlow,"[0.000,0.008,0.000]","[90.000,0.000,0.000]","[0.707,0.000,0.000,0.707]","[0.000,0.008,0.000]","[4.485,0.000,2.985]",[],[]
18,Environment/BasicGameHUD/RightPanel/RecordingPanel/RecordingCircle,"[2.911,0.230,7.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
18,Environment/RotatingLasersPair (1)/BaseR/Laser/BoxLight,"[8.000,0.000,40.000]","[0.000,0.000,55.000]","[0.000,0.000,0.462,0.887]","[8.000,0.000,40.000]","[409.633,286.870,0.100]",[],[]
18,Environment/RotatingLasersPair (2)/BaseR/Laser/BoxLight,"[8.000,0.000,45.000]","[0.000,0.000,55.000]","[0.000,0.000,0.462,0.887]","[8.000,0.000,45.000]","[409.633,286.870,0.100]",[],[]
18,Environment/RotatingLasersPair/BaseR/Laser/BoxLight,"[8.000,0.000,35.000]","[0.000,0.000,55.000]","[0.000,0.000,0.462,0.887]","[8.000,0.000,35.000]","[409.633,286.870,0.100]",[],[]
18,Environment/RotatingLasersPair (3)/BaseR/Laser/BoxLight,"[8.000,0.000,50.000]","[0.000,0.000,55.000]","[0.000,0.000,0.462,0.887]","[8.000,0.000,50.000]","[409.633,286.870,0.100]",[],[]
