Frame,ObjectName,Position,RotationEuler,RotationQuat,RendererCenter,RendererSize,ColliderCenter,ColliderSize
6,ViewControllers/HealthWarningViewController,"[0.000,0.000,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,====== ENVIRONMENT ======,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/HealthWarningViewController/BottomPanel/Buttons,"[0.000,-0.800,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/EulaViewController/BottomPanel,"[0.000,-0.800,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers,"[0.000,0.000,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/PrivacyPolicyViewController,"[0.000,0.000,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,NoTransition,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/HealthWarningViewController/BottomPanel/SafeAreaConfirmationText,"[0.000,-0.700,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/EulaViewController,"[0.000,0.000,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,FlowCoordinators,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,====== UI ======,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,SceneStart,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/HealthWarningViewController/BottomPanel,"[0.000,-0.800,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/NoUserAgeWarningViewController/CentreButtons/Buttons/Show/BGDisabled,"[0.100,-0.197,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/ExplicitContentWarningViewController/CentreButtons/Buttons/Continue/Border,"[0.000,-0.200,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/ScrollBar/DownButton,"[0.620,0.580,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/ScrollBar/DownButton/Icon,"[0.620,0.320,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/EulaViewController/BottomPanel/Buttons/Agree/Content,"[0.121,-0.680,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/7/Stroke,"[0.855,1.590,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/7,"[0.855,1.590,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/7/Text,"[0.858,1.674,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/7/BG,"[0.855,1.590,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/EulaViewController/BottomPanel/Buttons/DoNotAgree/Underline,"[-0.861,-0.680,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuEnvironmentCore/BackgroundColor,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/SelectRegionViewController/Continue/BGDisabled,"[0.050,0.380,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/4/Stroke,"[0.855,1.380,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/4,"[0.855,1.380,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/4/Text,"[0.858,1.464,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/4/BG,"[0.855,1.380,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/ExplicitContentWarningViewController/GameObject/GameObject/LabelWithToggle,"[0.000,0.269,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/EndOfLifeNoticeViewController/BottomPanel/Buttons/Acknowledge/Content,"[0.000,-0.700,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/BG,"[0.020,0.580,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/V/Stroke,"[-0.256,1.170,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/V/BG,"[-0.256,1.170,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/V/Text,"[-0.253,1.254,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/V,"[-0.256,1.170,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuEnvironmentCore/PlayersPlace,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/EulaViewController/BottomPanel/Buttons/Continue/Content,"[0.621,-0.680,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/HealthWarningViewController/BottomPanel/Buttons/Continue/OutlineWrapper,"[0.000,-0.700,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/SelectLanguageViewController/SimpleTextDropDown/DropdownTableView/ScrollBar,"[0.700,0.920,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row,"[-0.345,1.695,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content/SimpleTextTableCell (2),"[0.020,0.580,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content/SimpleTextTableCell (2)/BG,"[0.020,0.580,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content/SimpleTextTableCell (2)/Text,"[0.020,0.580,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/SelectLanguageViewController/SimpleTextDropDown/DropdownTableView/ScrollBar/VerticalScrollIndicator/Handle,"[0.620,0.755,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/EulaViewController/TextPageScrollView/ScrollBar/DownButton/Icon,"[0.980,-0.520,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/PrivacyPolicyViewController/TextPageScrollView/ScrollBar/DownButton/Icon,"[0.980,-0.520,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/PrivacyPolicyViewController/TextPageScrollView/ScrollBar/DownButton,"[0.980,0.070,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/EulaViewController/TextPageScrollView/ScrollBar/DownButton,"[0.980,0.070,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/NoUserAgeWarningViewController/CentreButtons/Buttons/Show/OutlineWrapper,"[0.000,-0.197,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/SelectRegionViewController/Continue/OutlineWrapper,"[0.000,0.380,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropDownButton/BG,"[0.490,0.580,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/1,"[0.855,1.170,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/1/Text,"[0.858,1.254,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/1/BG,"[0.855,1.170,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Numpad/Row/1/Stroke,"[0.855,1.170,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/Del/Stroke,"[0.584,1.170,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/Del/Text,"[0.587,1.254,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/Del,"[0.584,1.170,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/Del/BG,"[0.584,1.170,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/TopScreen/TitleViewController,"[0.000,2.685,4.365]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/NoUserAgeWarningViewController/SafeAreaRectChecker,"[0.000,0.000,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/Y/Stroke,"[-0.242,1.590,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/Y/BG,"[-0.242,1.590,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/Y/Text,"[-0.239,1.674,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/Y,"[-0.242,1.590,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/HealthWarningViewController/BottomPanel/Buttons/Continue/BGDisabled,"[0.100,-0.700,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/M/Stroke,"[0.374,1.170,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/M/BG,"[0.374,1.170,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/M/Text,"[0.377,1.254,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/M,"[0.374,1.170,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/SelectRegionViewController/SimpleTextDropDown,"[0.000,0.660,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/SelectLanguageViewController/Continue/BG,"[-0.050,0.380,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/SelectLanguageViewController/Continue/Content/Text,"[-0.050,0.380,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/SelectLanguageViewController/Continue,"[0.000,0.380,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView,"[0.100,0.580,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content/SimpleTextTableCell (3)/BG,"[0.020,0.580,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content/SimpleTextTableCell (3),"[0.020,0.580,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content/SimpleTextTableCell (3)/Text,"[0.020,0.580,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/D/BG,"[-0.765,1.380,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/D,"[-0.765,1.380,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/D/Text,"[-0.762,1.464,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/D/Stroke,"[-0.765,1.380,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/S/BG,"[-0.975,1.380,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/S/Text,"[-0.972,1.464,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/S,"[-0.975,1.380,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/S/Stroke,"[-0.975,1.380,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuEnvironmentCore/PlayersPlace/MenuFeet/PlatformId,"[0.122,0.005,0.045]","[90.000,0.000,0.000]","[0.707,0.000,0.000,0.707]","[0.122,0.005,0.045]","[0.000,0.000,0.000]",[],[]
6,MenuEnvironmentCore/PlayersPlace/MenuFeet/Feet,"[0.000,0.005,0.000]","[90.000,0.000,0.000]","[0.707,0.000,0.000,0.707]","[0.000,0.005,0.000]","[0.427,0.240,0.427]",[],[]
6,MenuCore/Rendering/GrabPassTexture1,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.000,0.000,0.000]","[9999999.000,9999999.000,9999999.000]",[],[]
6,ViewControllers/SelectLanguageViewController/Continue/OutlineWrapper/Outline,"[-0.050,0.380,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/HealthWarningViewController/SafeAreaRectChecker,"[0.000,0.000,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropdownTableView/Viewport/Content,"[0.020,0.580,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/EndOfLifeNoticeViewController/BottomPanel/Buttons/Acknowledge/BGDisabled,"[0.100,-0.700,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/PrivacyPolicyViewController/TextPageScrollView/ScrollBar/VerticalScrollIndicator,"[0.980,0.580,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/EulaViewController/TextPageScrollView/ScrollBar/VerticalScrollIndicator,"[0.980,0.580,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/ExplicitContentWarningViewController/GameObject/GameObject/LabelWithToggle/SwitchView/BackgroundImage/OffText,"[0.618,0.189,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/NoUserAgeWarningViewController/CentreButtons/Buttons/Show/Content,"[0.000,-0.197,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/F/Stroke,"[-0.555,1.380,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/F/BG,"[-0.555,1.380,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/F,"[-0.555,1.380,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/F/Text,"[-0.552,1.464,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/SelectRegionViewController/SimpleTextDropDown/DropDownButton/Text,"[0.000,0.580,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/U,"[-0.034,1.590,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/U/Text,"[-0.031,1.674,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/U/BG,"[-0.034,1.590,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/U/Stroke,"[-0.034,1.590,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/SelectRegionViewController/Continue/Content,"[0.000,0.380,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuEnvironmentCore/LightmapLightsWithIds/B,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/NoUserAgeWarningViewController/CentreButtons,"[0.000,-0.097,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/NoUserAgeWarningViewController/CentreButtons/SafeAreaConfirmationText,"[0.000,-0.197,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/NoUserAgeWarningViewController,"[0.000,0.000,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/EndOfLifeNoticeViewController/HealthWarningText,"[0.000,0.070,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/NoUserAgeWarningViewController/CentreButtons/Buttons,"[0.000,-0.297,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/EndOfLifeNoticeViewController,"[0.000,0.000,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/NoUserAgeWarningViewController/GameObject/ContentNoticeText,"[0.000,0.347,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/EndOfLifeNoticeViewController/BottomPanel/Buttons,"[0.000,-0.800,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,ViewControllers/EndOfLifeNoticeViewController/BottomPanel,"[0.000,-0.800,2.600]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/A/BG,"[-1.185,1.380,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
6,MenuCore/UI/ScreenSystem/ScreenContainer/KeyboardContainer/KeyboardWrapper/Keyboard/Letters/Row/A,"[-1.185,1.380,4.350]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
