Frame,ObjectName,Position,RotationEuler,RotationQuat,RendererCenter,RendererSize,ColliderCenter,ColliderSize
14,Environment/PlayersPlace/Feet,"[0.000,0.005,0.000]","[90.000,0.000,0.000]","[0.707,0.000,0.000,0.707]","[0.000,0.005,0.000]","[0.356,0.200,0.356]",[],[]
14,Environment/CoreLighting/DirectionalLight,"[0.000,2.000,20.000]","[7.000,180.000,180.000]","[0.998,0.000,0.000,0.061]",[],[],[],[]
14,Environment/BasicGameHUD/LeftPanel/ComboPanel,"[-3.200,1.830,7.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
14,Environment/NearBuildingLeft (1)/NeonTubeDirectional (1),"[-7.450,-5.500,-18.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
14,Environment/NearBuildingLeft (2)/NeonTubeDirectional (1),"[-17.450,-2.500,15.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
14,Environment/NearBuildingLeft (1)/NeonTubeDirectional (1)/BakedBloom,"[-7.450,-5.500,-18.000]","[0.000,270.000,0.000]","[0.000,-0.707,0.000,0.707]","[-7.450,-5.500,-18.000]","[0.000,0.000,0.000]",[],[]
14,Environment/NearBuildingLeft (2)/NeonTubeDirectional (1)/BakedBloom,"[-17.450,-2.500,15.000]","[0.000,270.000,0.000]","[0.000,-0.707,0.000,0.707]","[-17.450,-2.500,15.000]","[0.000,0.000,0.000]",[],[]
14,Environment/NearBuildingLeft (2)/NeonTubeDirectional (1)/BoxLight,"[-17.450,-2.500,15.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[-17.450,-2.500,15.000]","[0.200,20.000,0.200]",[],[]
14,Environment/NearBuildingLeft (1)/NeonTubeDirectional (1)/BoxLight,"[-7.450,-5.500,-18.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[-7.450,-5.500,-18.000]","[0.200,20.000,0.200]",[],[]
14,Environment/NearBuildingLeft (2),"[-20.000,3.000,15.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
14,Environment/NearBuildingLeft (1),"[-10.000,0.000,-18.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
14,Environment/NearBuildingLeft (2)/Mesh,"[6.000,-17.000,-10.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[-22.000,-57.250,19.000]","[9.000,174.500,25.000]",[],[]
14,Environment/NearBuildingLeft (1)/Mesh,"[16.000,-20.000,-43.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[-12.000,-60.250,-14.000]","[9.000,174.500,25.000]",[],[]
14,Environment/BasicGameHUD/RightPanel/SongProgressCanvas/ProgressText/Separator,"[3.185,0.645,6.990]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
14,Environment/NearBuildingRight (1)/Mesh,"[-16.000,-20.000,-43.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[12.000,-60.250,-14.000]","[9.000,174.500,25.000]",[],[]
14,Environment/NearBuildingRight (2)/Mesh,"[-6.000,-17.000,-10.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[22.000,-57.250,19.000]","[9.000,174.500,25.000]",[],[]
14,Environment/NearBuildingRight (1),"[10.000,0.000,-18.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
14,Environment/NearBuildingRight (2),"[20.000,3.000,15.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
14,Environment/LightWithIdManager,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
14,Environment/FakeMirrorObjectsInstaller,"[0.000,0.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
14,Environment/DustPS,"[0.000,0.000,0.000]","[90.000,0.000,0.000]","[0.707,0.000,0.000,0.707]","[0.000,0.000,0.000]","[0.000,0.000,0.000]",[],[]
14,Environment/Spectrograms/Spectrogram,"[12.000,4.000,30.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
14,Environment/Spectrograms/Spectrogram,"[-12.000,4.000,30.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
14,Environment/Spectrograms,"[0.000,4.000,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
14,Environment/PlayersPlace/SaberBurnMarksParticles,"[0.000,0.005,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
14,Environment/PlayersPlace/SaberBurnMarksParticles/SaberBurnMarkSparklePS,"[0.000,0.005,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000]",[],[]
14,Environment/PlayersPlace/SaberBurnMarksArea,"[0.000,0.010,0.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]","[0.000,0.010,0.000]","[3.000,0.000,2.000]",[],[]
14,Environment/PlayersPlace/RectangleFakeGlow,"[0.000,0.008,0.000]","[90.000,0.000,0.000]","[0.707,0.000,0.000,0.707]","[0.000,0.008,0.000]","[4.485,0.000,2.985]",[],[]
14,Environment/BasicGameHUD/RightPanel/RecordingPanel/RecordingCircle,"[2.911,0.230,7.000]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
14,Environment/RotatingLasersPair/BaseR/Laser/BoxLight,"[-189.597,139.658,50.000]","[0.000,0.000,55.000]","[0.000,0.000,0.462,0.887]","[-189.597,139.658,50.000]","[409.633,286.870,0.100]",[],[]
14,Environment/RotatingLasersPair/BaseR/Laser/BakedBloom,"[7.000,2.000,50.000]","[305.000,90.000,0.000]","[-0.327,0.627,0.327,0.627]","[7.000,2.000,50.000]","[0.000,0.000,0.000]",[],[]
14,Environment/RotatingLasersPair/BaseR/Laser,"[7.000,2.000,50.000]","[0.000,0.000,55.000]","[0.000,0.000,0.462,0.887]",[],[],[],[]
14,Environment/RotatingLasersPair/BaseL/Laser/BakedBloom,"[-7.000,2.000,50.000]","[55.000,90.000,0.000]","[0.327,0.627,-0.327,0.627]","[-7.000,2.000,50.000]","[0.000,0.000,0.000]",[],[]
14,Environment/RotatingLasersPair/BaseL/Laser,"[-7.000,2.000,50.000]","[0.000,0.000,305.000]","[0.000,0.000,-0.462,0.887]",[],[],[],[]
14,Environment/BasicGameHUD/RightPanel/SongProgressCanvas/ProgressText,"[3.200,0.760,6.990]","[0.000,0.000,0.000]","[0.000,0.000,0.000,1.000]",[],[],[],[]
14,Environment/RotatingLasersPair/BaseL/Laser/BoxLight,"[189.597,139.658,50.000]","[0.000,0.000,305.000]","[0.000,0.000,-0.462,0.887]","[189.597,139.658,50.000]","[409.633,286.870,0.100]",[],[]
14,Environment/DoubleColorLaserL (3)/BottomBakedBloom,"[-2.125,-2.000,50.000]","[60.000,337.000,0.000]","[0.490,-0.173,0.100,0.849]","[-2.125,-2.000,50.000]","[0.000,0.000,0.000]",[],[]
14,Environment/DoubleColorLaserL (4)/BottomBakedBloom,"[-2.125,-2.000,90.000]","[60.000,337.000,0.000]","[0.490,-0.173,0.100,0.849]","[-2.125,-2.000,90.000]","[0.000,0.000,0.000]",[],[]
14,Environment/DoubleColorLaserR (3)/BottomBakedBloom,"[2.125,-2.000,50.000]","[60.000,23.000,0.000]","[0.490,0.173,-0.100,0.849]","[2.125,-2.000,50.000]","[0.000,0.000,0.000]",[],[]
14,Environment/DoubleColorLaserL/BottomBakedBloom,"[-2.125,-2.000,80.000]","[60.000,337.000,0.000]","[0.490,-0.173,0.100,0.849]","[-2.125,-2.000,80.000]","[0.000,0.000,0.000]",[],[]
14,Environment/DoubleColorLaserR (1)/BottomBakedBloom,"[2.125,-2.000,70.000]","[60.000,23.000,0.000]","[0.490,0.173,-0.100,0.849]","[2.125,-2.000,70.000]","[0.000,0.000,0.000]",[],[]
14,Environment/DoubleColorLaserL (1)/BottomBakedBloom,"[-2.125,-2.000,70.000]","[60.000,337.000,0.000]","[0.490,-0.173,0.100,0.849]","[-2.125,-2.000,70.000]","[0.000,0.000,0.000]",[],[]
14,Environment/DoubleColorLaserR (4)/BottomBakedBloom,"[2.125,-2.000,90.000]","[60.000,23.000,0.000]","[0.490,0.173,-0.100,0.849]","[2.125,-2.000,90.000]","[0.000,0.000,0.000]",[],[]
14,Environment/DoubleColorLaserL (2)/BottomBakedBloom,"[-2.125,-2.000,60.000]","[60.000,337.000,0.000]","[0.490,-0.173,0.100,0.849]","[-2.125,-2.000,60.000]","[0.000,0.000,0.000]",[],[]
14,Environment/DoubleColorLaserR (2)/BottomBakedBloom,"[2.125,-2.000,60.000]","[60.000,23.000,0.000]","[0.490,0.173,-0.100,0.849]","[2.125,-2.000,60.000]","[0.000,0.000,0.000]",[],[]
14,Environment/DoubleColorLaserR (2)/TopBoxLight,"[44.423,60.500,159.648]","[60.000,23.000,0.000]","[0.490,0.173,-0.100,0.849]","[44.423,60.500,159.648]","[84.707,125.087,199.380]",[],[]
14,Environment/DoubleColorLaserL (1)/TopBoxLight,"[-44.423,60.500,169.648]","[60.000,337.000,0.000]","[0.490,-0.173,0.100,0.849]","[-44.423,60.500,169.648]","[84.707,125.087,199.380]",[],[]
14,Environment/DoubleColorLaserR (4)/TopBoxLight,"[44.423,60.500,189.648]","[60.000,23.000,0.000]","[0.490,0.173,-0.100,0.849]","[44.423,60.500,189.648]","[84.707,125.087,199.380]",[],[]
14,Environment/DoubleColorLaserL (2)/TopBoxLight,"[-44.423,60.500,159.648]","[60.000,337.000,0.000]","[0.490,-0.173,0.100,0.849]","[-44.423,60.500,159.648]","[84.707,125.087,199.380]",[],[]
14,Environment/DoubleColorLaserR (1)/TopBoxLight,"[44.423,60.500,169.648]","[60.000,23.000,0.000]","[0.490,0.173,-0.100,0.849]","[44.423,60.500,169.648]","[84.707,125.087,199.380]",[],[]
14,Environment/DoubleColorLaserL/TopBoxLight,"[-44.423,60.500,179.648]","[60.000,337.000,0.000]","[0.490,-0.173,0.100,0.849]","[-44.423,60.500,179.648]","[84.707,125.087,199.380]",[],[]
14,Environment/DoubleColorLaserR (3)/TopBoxLight,"[44.423,60.500,149.648]","[60.000,23.000,0.000]","[0.490,0.173,-0.100,0.849]","[44.423,60.500,149.648]","[84.707,125.087,199.380]",[],[]
14,Environment/DoubleColorLaserL (3)/TopBoxLight,"[-44.423,60.500,149.648]","[60.000,337.000,0.000]","[0.490,-0.173,0.100,0.849]","[-44.423,60.500,149.648]","[84.707,125.087,199.380]",[],[]
14,Environment/DoubleColorLaserL (4)/TopBoxLight,"[-44.423,60.500,189.648]","[60.000,337.000,0.000]","[0.490,-0.173,0.100,0.849]","[-44.423,60.500,189.648]","[84.707,125.087,199.380]",[],[]
14,Environment/DoubleColorLaserR (2)/BottomBoxLight,"[-40.173,-64.500,-39.648]","[60.000,23.000,0.000]","[0.490,0.173,-0.100,0.849]","[-40.173,-64.500,-39.648]","[84.707,125.087,199.380]",[],[]
14,Environment/DoubleColorLaserR (1)/BottomBoxLight,"[-40.173,-64.500,-29.648]","[60.000,23.000,0.000]","[0.490,0.173,-0.100,0.849]","[-40.173,-64.500,-29.648]","[84.707,125.087,199.380]",[],[]
14,Environment/DoubleColorLaserR (4)/BottomBoxLight,"[-40.173,-64.500,-9.648]","[60.000,23.000,0.000]","[0.490,0.173,-0.100,0.849]","[-40.173,-64.500,-9.648]","[84.707,125.087,199.380]",[],[]
14,Environment/DoubleColorLaserL (1)/BottomBoxLight,"[40.173,-64.500,-29.648]","[60.000,337.000,0.000]","[0.490,-0.173,0.100,0.849]","[40.173,-64.500,-29.648]","[84.707,125.087,199.380]",[],[]
14,Environment/DoubleColorLaserL (2)/BottomBoxLight,"[40.173,-64.500,-39.648]","[60.000,337.000,0.000]","[0.490,-0.173,0.100,0.849]","[40.173,-64.500,-39.648]","[84.707,125.087,199.380]",[],[]
14,Environment/DoubleColorLaserL/BottomBoxLight,"[40.173,-64.500,-19.648]","[60.000,337.000,0.000]","[0.490,-0.173,0.100,0.849]","[40.173,-64.500,-19.648]","[84.707,125.087,199.380]",[],[]
14,Environment/DoubleColorLaserL (3)/BottomBoxLight,"[40.173,-64.500,-49.648]","[60.000,337.000,0.000]","[0.490,-0.173,0.100,0.849]","[40.173,-64.500,-49.648]","[84.707,125.087,199.380]",[],[]
14,Environment/DoubleColorLaserL (4)/BottomBoxLight,"[40.173,-64.500,-9.648]","[60.000,337.000,0.000]","[0.490,-0.173,0.100,0.849]","[40.173,-64.500,-9.648]","[84.707,125.087,199.380]",[],[]
14,Environment/DoubleColorLaserR (3)/BottomBoxLight,"[-40.173,-64.500,-49.648]","[60.000,23.000,0.000]","[0.490,0.173,-0.100,0.849]","[-40.173,-64.500,-49.648]","[84.707,125.087,199.380]",[],[]
14,Environment/DoubleColorLaserL,"[-2.125,-2.000,80.000]","[60.000,337.000,0.000]","[0.490,-0.173,0.100,0.849]",[],[],[],[]
14,Environment/DoubleColorLaserL (3),"[-2.125,-2.000,50.000]","[60.000,337.000,0.000]","[0.490,-0.173,0.100,0.849]",[],[],[],[]
14,Environment/DoubleColorLaserL (4),"[-2.125,-2.000,90.000]","[60.000,337.000,0.000]","[0.490,-0.173,0.100,0.849]",[],[],[],[]
14,Environment/DoubleColorLaserR (3),"[2.125,-2.000,50.000]","[60.000,23.000,0.000]","[0.490,0.173,-0.100,0.849]",[],[],[],[]
14,Environment/DoubleColorLaserR (2),"[2.125,-2.000,60.000]","[60.000,23.000,0.000]","[0.490,0.173,-0.100,0.849]",[],[],[],[]
14,Environment/DoubleColorLaserR (1),"[2.125,-2.000,70.000]","[60.000,23.000,0.000]","[0.490,0.173,-0.100,0.849]",[],[],[],[]
14,Environment/DoubleColorLaserL (1),"[-2.125,-2.000,70.000]","[60.000,337.000,0.000]","[0.490,-0.173,0.100,0.849]",[],[],[],[]
14,Environment/DoubleColorLaserR (4),"[2.125,-2.000,90.000]","[60.000,23.000,0.000]","[0.490,0.173,-0.100,0.849]",[],[],[],[]
14,Environment/DoubleColorLaserL (2),"[-2.125,-2.000,60.000]","[60.000,337.000,0.000]","[0.490,-0.173,0.100,0.849]",[],[],[],[]
14,Environment/DoubleColorLaserR (1)/TopBakedBloom,"[2.125,-2.000,70.000]","[60.000,23.000,0.000]","[0.490,0.173,-0.100,0.849]","[2.125,-2.000,70.000]","[0.000,0.000,0.000]",[],[]
14,Environment/DoubleColorLaserL (2)/TopBakedBloom,"[-2.125,-2.000,60.000]","[60.000,337.000,0.000]","[0.490,-0.173,0.100,0.849]","[-2.125,-2.000,60.000]","[0.000,0.000,0.000]",[],[]
14,Environment/DoubleColorLaserL (1)/TopBakedBloom,"[-2.125,-2.000,70.000]","[60.000,337.000,0.000]","[0.490,-0.173,0.100,0.849]","[-2.125,-2.000,70.000]","[0.000,0.000,0.000]",[],[]
14,Environment/DoubleColorLaserR (4)/TopBakedBloom,"[2.125,-2.000,90.000]","[60.000,23.000,0.000]","[0.490,0.173,-0.100,0.849]","[2.125,-2.000,90.000]","[0.000,0.000,0.000]",[],[]
14,Environment/DoubleColorLaserR (2)/TopBakedBloom,"[2.125,-2.000,60.000]","[60.000,23.000,0.000]","[0.490,0.173,-0.100,0.849]","[2.125,-2.000,60.000]","[0.000,0.000,0.000]",[],[]
